topology,seed,scenario,mode,steps,J_initial,D_initial,J_after_update_1,J_final,D_after_update_1,D_final,stress_final,J_mean,D_mean,stress_mean,movement_total,max_abs_x,max_abs_v
star,8,zero,gated,2100,0.14925774357580515,0.002607961830332037,0.10588517263421111,3.7496796168366944e-297,0.001279392532430778,0.0,0.0,0.00015948860853259422,1.1290964304433124e-06,0.0,0.14949686546168578,0.017239861065150214,0.007170627219133627
star,8,partial,standard,2100,0.14925774357580515,0.002607961830332037,1.1633358080247245,5.051217177384232,0.05819943605062432,1.6159360220196648,0.34999999999999987,5.044168690712721,1.6126367445521885,0.35004254229831844,9.497495400665567,1.0,0.12
star,8,partial,gated,2100,0.14925774357580515,0.002607961830332037,0.6531469984107271,5.051217177384241,0.03047421150657426,1.6159360220196581,0.35,5.042215659854352,1.6123702928494978,0.35005210842588635,14.021222409100005,1.0,0.12
star,9,zero,standard,2100,0.05175929709599135,0.0002048537643446379,1.150702396710284,1.536207418968365,0.059893713948960425,0.12965431552824308,0.0,2.0899891567287523,0.1296806050001818,0.0,971.1718520599127,0.3101806813370731,0.12
star,9,zero,gated,2100,0.05175929709599135,0.0002048537643446379,0.041430096617534086,5.486398831969168e-297,9.845683803377126e-05,0.0,0.0,7.406608649451647e-05,8.61734540325585e-08,0.0,0.05435914384063145,0.011086057821695812,0.00408725396626091
star,9,partial,standard,2100,0.05175929709599135,0.0002048537643446379,1.150702396710284,5.05121717738424,0.059893713948960425,1.6159360220196581,0.35,5.045621730506614,1.6121233069320988,0.3500323432639754,7.594594378225884,1.0,0.12
star,9,partial,gated,2100,0.05175929709599135,0.0002048537643446379,0.7617523159363582,5.05121717738424,0.06830237899658671,1.6159360220196581,0.35,5.043760928828805,1.612455267526951,0.3500451907603969,13.772482270728418,1.0,0.12
complete,0,zero,standard,2100,0.0984393958722368,0.000935242200500284,1.282224281666125,1.7163534931324609,0.16466906980037027,0.2945869313388001,0.0,1.7165227193534645,0.2946883881664832,0.0,96.82510001475563,0.24693323957487223,0.12
complete,0,zero,gated,2100,0.0984393958722368,0.000935242200500284,0.07173956683581356,7.801048486617235e-297,0.00045363396037016165,0.0,0.0,0.00012003654271792462,3.984748155812467e-07,0.0,0.100577313523458,0.016385967268289746,0.006022964723724834
complete,0,partial,standard,2100,0.0984393958722368,0.000935242200500284,1.263222513315613,4.506068816042297,0.15789115661574585,2.2157827435582216,0.35,4.507490040129682,2.122657379782032,0.3500613978720075,513.4532775822329,1.0,0.12
complete,0,partial,gated,2100,0.0984393958722368,0.000935242200500284,1.2712256574829575,4.49496117298451,0.16202939999641008,2.0761633672082302,0.35,4.5399146073124435,2.1617978718941933,0.3500690874905775,502.90373762297764,1.0,0.12
complete,1,zero,standard,2100,0.10078616614583996,0.001418239361307898,1.2893097688891506,1.615055825099379,0.16126077069094447,0.27461281078887845,0.0,1.6383256518694427,0.27936316989579035,0.0,397.645408481597,0.2585561730433178,0.12
complete,1,zero,gated,2100,0.10078616614583996,0.001418239361307898,0.07044578731886915,1.0075614051667744e-297,0.0006920432241742402,0.0,0.0,0.0001039545217320682,6.093999541781306e-07,0.0,0.10078660070581323,0.016230212561082796,0.006785174407720033
complete,1,partial,standard,2100,0.10078616614583996,0.001418239361307898,1.2595091489403685,4.4799759439921605,0.10646160627938848,2.0486230958699405,0.3500000000000002,4.523090925336477,2.1344969885319367,0.35004763325589006,512.6976958142997,1.0,0.12
complete,1,partial,gated,2100,0.10078616614583996,0.001418239361307898,1.2595091489403685,4.518559561722329,0.10646160627938848,2.221835254120171,0.34999999999999987,4.516874078370973,2.129691328711041,0.35005367011560096,501.58897187365244,1.0,0.12
complete,2,zero,standard,2100,0.10599803867110773,0.001111878736130286,1.2965375451784715,1.7163534931324609,0.15949040985929083,0.29458693133880004,0.0,1.7125455763414743,0.293864923375104,0.0,341.2101022703141,0.2569119092467008,0.12
complete,2,zero,gated,2100,0.10599803867110773,0.001111878736130286,0.07781299244846895,6.609495244674758e-297,0.0005421633833058002,0.0,0.0,0.0001243069930993423,4.772855065457775e-07,0.0,0.10719277516319603,0.01554652029197531,0.005815440664709229
complete,2,partial,standard,2100,0.10599803867110773,0.001111878736130286,1.2864799168353107,4.5178542523352405,0.13676609933725958,2.222759958738023,0.34999999999999987,4.516771523632446,2.1330060937890303,0.350050490510193,489.45627577060935,1.0,0.12
complete,2,partial,gated,2100,0.10599803867110773,0.001111878736130286,1.2864799168353107,4.4986916093584846,0.13676609933725958,2.2079581359558302,0.35,4.504007549891786,2.1156050952314103,0.35005321533720496,518.748904920523,1.0,0.12
complete,3,zero,standard,2100,0.06048054034803931,0.0007506739339190275,1.1491916172404648,1.6056290363532764,0.13661825924702867,0.2737970717714676,0.0,1.6352917563684433,0.27946659622150044,0.0,402.85928928437545,0.25332623859855385,0.12
complete,3,zero,gated,2100,0.06048054034803931,0.0007506739339190275,0.04271105320017611,1.465995771319631e-297,0.0003661103656520838,0.0,0.0,6.426611379530796e-05,3.223150858115282e-07,0.0,0.060560337055688,0.013160729544370394,0.005513226025410774
complete,3,partial,standard,2100,0.06048054034803931,0.0007506739339190275,1.2427031930526549,4.621450453028977,0.13255322720611243,2.256959617847776,0.34999999999999987,4.538371327857423,2.153841492577976,0.3500538728544346,514.5512825239425,1.0,0.12
complete,3,partial,gated,2100,0.06048054034803931,0.0007506739339190275,1.1798302333381325,4.5833613698340026,0.13515271077893826,2.214715012749923,0.35,4.501361136589633,2.113156815949673,0.35006116255075553,496.9601999087654,1.0,0.12
complete,4,zero,standard,2100,0.06968907841562652,0.0005930257406951897,1.2602614637709963,1.7060610533242468,0.15910627975394032,0.29309353429721263,0.0,1.6370019316928994,0.28024137194833626,0.0,393.33751315981067,0.24702494303060302,0.12
complete,4,zero,gated,2100,0.06968907841562652,0.0005930257406951897,0.04835574591971548,2.7823299134263403e-297,0.0002860017539737598,0.0,0.0,7.216310727308936e-05,2.506535304677732e-07,0.0,0.07008116091524874,0.011307579811363938,0.004538192539757303
complete,4,partial,standard,2100,0.06968907841562652,0.0005930257406951897,1.2416449596394494,4.496152996666194,0.12998909681043233,2.0228598139364187,0.34999999999999987,4.508770919453863,2.1195552795977304,0.35005264108478534,490.7633081810608,1.0,0.12
complete,4,partial,gated,2100,0.06968907841562652,0.0005930257406951897,1.1928959788972584,4.44559114256566,0.13586880576505816,2.035896010148251,0.35,4.499805698973591,2.1226123129568832,0.3500637906329357,474.4152372712514,1.0,0.12
complete,5,zero,standard,2100,0.07165394160432657,0.0009566742769920872,1.163584563754262,1.7163534931324609,0.13069173503398276,0.29458693133880004,0.0,1.7151314981258725,0.2943652971608732,0.0,480.1110143017703,0.2490923240485624,0.12
complete,5,zero,gated,2100,0.07165394160432657,0.0009566742769920872,0.04990148011826671,2.567126884048833e-297,0.00046612296679052456,0.0,0.0,7.34935857221392e-05,4.102057007122811e-07,0.0,0.0717208296816316,0.017270623549903573,0.007037088320174229
complete,5,partial,standard,2100,0.07165394160432657,0.0009566742769920872,1.1844030565959263,4.4286375570308145,0.10149955897792634,2.130132464859549,0.35,4.392886576841482,2.085484627757934,0.35005851993438475,283.00139134678386,1.0,0.12
complete,5,partial,gated,2100,0.07165394160432657,0.0009566742769920872,1.1867134708487412,4.529218459702088,0.12304527886690304,2.2450784575288885,0.34999999999999987,4.5321861815408,2.1489051350256876,0.35006568998399545,520.2273028875372,1.0,0.12
complete,6,zero,standard,2100,0.10268073995133002,0.0014834343273754695,1.30268073995133,1.7163534931324609,0.17012681191569465,0.2945869313388001,0.0,1.7165405075401763,0.2946937826662078,0.0,22.300461188999705,0.24718525060429225,0.12
complete,6,zero,gated,2100,0.10268073995133002,0.0014834343273754695,0.07157161876063632,1.124901247137793e-297,0.0007239080453150435,0.0,0.0,0.00010514043065395377,6.374886767656392e-07,0.0,0.10268310669454471,0.01755406458877785,0.007313741927500801
complete,6,partial,standard,2100,0.10268073995133002,0.0014834343273754695,1.2037989477899078,4.415398222878572,0.09782386420080597,2.1303099604239115,0.34999999999999987,4.410010163587935,2.110480710225032,0.35005333958348367,292.7711553873047,1.0,0.12
complete,6,partial,gated,2100,0.10268073995133002,0.0014834343273754695,1.1828252351206916,4.489264256959423,0.05665790033006403,2.07022378033088,0.35,4.534488455919068,2.155306251482941,0.35005510637118903,503.68213486594783,1.0,0.12
complete,7,zero,standard,2100,0.06761559336334363,0.0008284959560554987,1.0980344904127974,1.7051441746287588,0.12992076604999278,0.2928571005151283,0.0,1.6366544180455282,0.28006689668426,0.0,393.76948569332114,0.25566222731578725,0.12
complete,7,zero,gated,2100,0.06761559336334363,0.0008284959560554987,0.047368092135362944,7.701980006626543e-298,0.0004027408689044521,0.0,0.0,7.025215591302934e-05,3.5408953625202404e-07,0.0,0.06798326355205025,0.012193218294173544,0.005354024769280664
complete,7,partial,standard,2100,0.06761559336334363,0.0008284959560554987,1.1618020125429078,4.527016357023466,0.10006750702307347,2.2308048074255815,0.34999999999999987,4.522311721061532,2.1395692763946244,0.3500523027043258,475.7935396807023,1.0,0.12
complete,7,partial,gated,2100,0.06761559336334363,0.0008284959560554987,1.165976170903438,4.496458889657358,0.11205844395951692,2.0292983669218074,0.35,4.5102894639603575,2.122560427488602,0.350056989794264,517.4099138299144,1.0,0.12
complete,8,zero,standard,2100,0.14925774357580515,0.002607961830332037,1.3474336492434087,1.6368037235623665,0.17447228491595462,0.27713842711363723,0.0,1.6373630045009901,0.27909064581849935,0.0,406.1128273433013,0.2557138927682389,0.12
complete,8,zero,gated,2100,0.14925774357580515,0.002607961830332037,0.10588517263421111,3.7496796168366944e-297,0.001279392532430778,0.0,0.0,0.00015948860853259422,1.1290964304433124e-06,0.0,0.14949686546168578,0.017239861065150214,0.007170627219133627
complete,8,partial,standard,2100,0.14925774357580515,0.002607961830332037,1.1650148818416803,4.445853424101924,0.05814798215484795,2.134276061354892,0.34999999999999987,4.3977110875287275,2.088476259298852,0.35004709092147274,282.0509013220492,1.0,0.12
complete,8,partial,gated,2100,0.14925774357580515,0.002607961830332037,1.143189227176238,4.506158416674387,0.0037967421306823916,2.0310594853875084,0.34999999999999987,4.518390115217631,2.1311861540179224,0.35003544101350687,493.3962010283771,1.0,0.12
complete,9,zero,standard,2100,0.05175929709599135,0.0002048537643446379,1.0241363671165673,1.7163534931324609,0.10883552114252135,0.29458693133880004,0.0,1.7129293841068354,0.2938982410360659,0.0,320.1575908483604,0.24001108554712208,0.12
complete,9,zero,gated,2100,0.05175929709599135,0.0002048537643446379,0.041430096617534086,5.486398831969168e-297,9.845683803377126e-05,0.0,0.0,7.406608649451647e-05,8.61734540325585e-08,0.0,0.05435914384063145,0.011086057821695812,0.00408725396626091
complete,9,partial,standard,2100,0.05175929709599135,0.0002048537643446379,1.2293107506281087,4.610962337767021,0.14261773774724354,2.2418308656491526,0.3500000000000002,4.53082100561158,2.1417287286143987,0.3500588509226124,520.1808414179281,1.0,0.12
complete,9,partial,gated,2100,0.05175929709599135,0.0002048537643446379,1.2381435312919131,4.617395891671158,0.14511591922631994,2.2480167692118043,0.34999999999999987,4.528696054101889,2.1459265421115403,0.3500639732933694,520.6249979126696,1.0,0.12
branched,0,zero,standard,2100,0.0984393958722368,0.000935242200500284,1.1835722094982402,1.6609628287349723,0.1486458733179194,0.24568854868672835,0.0,1.698763379424236,0.26960214988199843,0.0,528.8843444524891,0.26154725219053454,0.12
branched,0,zero,gated,2100,0.0984393958722368,0.000935242200500284,0.07192395063244755,9.200431728637012e-297,0.00043999981995458584,0.0,0.0,0.00012137898789512309,3.7281218187270147e-07,0.0,0.10201084357033315,0.016385967268289746,0.006022964723724834
branched,0,partial,standard,2100,0.0984393958722368,0.000935242200500284,1.263222513315613,5.002210267014865,0.15789115661574585,2.1927175960130296,0.3714201438667311,4.897636452077368,2.202917764871576,0.37195697294640134,371.6402232532482,1.0,0.12
branched,0,partial,gated,2100,0.0984393958722368,0.000935242200500284,1.016818777371037,4.651620189755832,0.12462223433750773,2.2256036831982073,0.37276684514615305,4.645457155713148,2.220960071708719,0.37281116362956424,10.126257736633255,1.0,0.12
branched,1,zero,standard,2100,0.10078616614583996,0.001418239361307898,1.2855620281279379,1.831925283907016,0.165953126112013,0.30964815541667967,0.0,1.8058926466890597,0.30974270464321374,0.0,185.9513950031357,0.2599001630741463,0.12
branched,1,zero,gated,2100,0.10078616614583996,0.001418239361307898,0.0701814989001539,1.5882200443946405e-297,0.0006861839074933908,0.0,0.0,0.00010636551862492784,6.160886293303573e-07,0.0,0.10078695893184766,0.016081337736839677,0.006934049231963151
branched,1,partial,standard,2100,0.10078616614583996,0.001418239361307898,1.2595091489403685,4.901978118613782,0.10646160627938848,2.249315776077741,0.3716502283094408,4.89861950242673,2.2003916591536203,0.3719444055194539,361.93242697098793,1.0,0.12
branched,1,partial,gated,2100,0.10078616614583996,0.001418239361307898,1.0086566292404944,4.651620189755832,0.06970568225633404,2.2256036831982073,0.37276684514615305,4.645508162597885,2.220714972207098,0.3728052607541689,11.0189092608247,1.0,0.12
branched,2,zero,standard,2100,0.10599803867110773,0.001111878736130286,1.238572578394653,1.6974571273939243,0.15295143603592518,0.30146530676504085,0.0,1.7182124079974213,0.3064494143202636,0.0,339.3623452164419,0.26235845491757737,0.12
branched,2,zero,gated,2100,0.10599803867110773,0.001111878736130286,0.07806877806621142,1.532182459942094e-296,0.000545856290092111,0.0,0.0,0.00013204749210398814,5.02980749146174e-07,0.0,0.10703131957587408,0.01554652029197531,0.005815440664709229
branched,2,partial,standard,2100,0.10599803867110773,0.001111878736130286,1.206685459602137,4.739881360437228,0.12400928086891683,2.2377067960495043,0.3735056574536038,4.733643662106698,2.2329141628584277,0.3735455346553932,8.57032414268434,1.0,0.12
branched,2,partial,gated,2100,0.10599803867110773,0.001111878736130286,0.998639698523614,4.7772490092812525,0.07454229818454651,1.9654740975414031,0.3730379724917298,4.767507373792034,1.962379150971624,0.3730836847337267,15.484465366298217,1.0,0.12
branched,3,zero,standard,2100,0.06048054034803931,0.0007506739339190275,1.2403300508488098,1.6562274741371394,0.1482270268229986,0.24583611147072626,0.0,1.6976782758658313,0.26995430878558074,0.0,524.2575497592661,0.26422417854792024,0.12
branched,3,zero,gated,2100,0.06048054034803931,0.0007506739339190275,0.04237777827895081,1.986879565976029e-297,0.0003654782589524733,0.0,0.0,6.745211338938149e-05,3.240370032622237e-07,0.0,0.061922238190291114,0.013160729544370394,0.005513226025410774
branched,3,partial,standard,2100,0.06048054034803931,0.0007506739339190275,1.258550590986599,5.153839140428221,0.10493992904158637,1.8732851696178052,0.372124646057808,5.145053181611634,1.8702861561068376,0.37216417943686586,14.330145192324823,1.0,0.12
branched,3,partial,gated,2100,0.06048054034803931,0.0007506739339190275,1.005467167639495,4.651620189755832,0.09558522348911459,2.2256036831982073,0.37276684514615305,4.6456079620038,2.220871601244711,0.3728070457479262,9.505947459486103,1.0,0.12
branched,4,zero,standard,2100,0.06968907841562652,0.0005930257406951897,1.160248364056271,1.853832397681662,0.13437424917316376,0.3438414928158944,0.0,1.8534978400649793,0.34384031950020116,0.0,194.1756500922621,0.26153491085864217,0.12
branched,4,zero,gated,2100,0.06968907841562652,0.0005930257406951897,0.04861368574644804,5.272157711669989e-297,0.0002879791334176024,0.0,0.0,6.785070101927753e-05,2.3495933405128295e-07,0.0,0.0706622650949131,0.011326135193535754,0.004519637157585485
branched,4,partial,standard,2100,0.06968907841562652,0.0005930257406951897,1.2031348990668693,4.932606099448937,0.12574066825055621,2.168937062663357,0.3721667995854225,4.897807990687904,2.2021962953887826,0.3719540120028928,374.92867763107773,1.0,0.12
branched,4,partial,gated,2100,0.06968907841562652,0.0005930257406951897,0.970397260189052,4.651620189755832,0.10896246965188396,2.2256036831982073,0.37276684514615305,4.645487020100244,2.220988141703539,0.37281074276987725,10.434767115341408,1.0,0.12
branched,5,zero,standard,2100,0.07165394160432657,0.0009566742769920872,1.1144534960237862,1.6083433452216622,0.12596390252487966,0.27590544686096347,0.0,1.6992760920706387,0.26918505728947917,0.0,400.2958362947352,0.26121746197247814,0.12
branched,5,zero,gated,2100,0.07165394160432657,0.0009566742769920872,0.04976676649495849,7.482884540865859e-297,0.000464817498500958,0.0,0.0,7.484304234011072e-05,4.025902541350726e-07,0.0,0.07240470833907474,0.017270623549903573,0.007037088320174229
branched,5,partial,standard,2100,0.07165394160432657,0.0009566742769920872,1.1107014315070456,4.969001743115894,0.10298850411596623,2.1894893285519883,0.37242805201141543,4.897891078992832,2.1803705848502704,0.37209409653344555,427.1710356912005,1.0,0.12
branched,5,partial,gated,2100,0.07165394160432657,0.0009566742769920872,0.917440086011321,4.651620189755832,0.09577828480893824,2.2256036831982073,0.37276684514615305,4.645414110490004,2.2209584788296373,0.3728101135865983,8.877808017789956,1.0,0.12
branched,6,zero,standard,2100,0.10268073995133002,0.0014834343273754695,1.289726452129683,1.6977772743438835,0.16701778283849938,0.2863409312150322,0.0,1.6992754928675704,0.26894700846824665,0.0,527.293699818229,0.25500904028251875,0.12
branched,6,zero,gated,2100,0.10268073995133002,0.0014834343273754695,0.07169823378431807,6.416532071185029e-297,0.0007209493035928207,0.0,0.0,0.00010274546160675997,6.222762849244834e-07,0.0,0.10340133393211222,0.01755406458877785,0.007313741927500801
branched,6,partial,standard,2100,0.10268073995133002,0.0014834343273754695,1.2171505306283759,5.153839140428221,0.05715164174557018,1.8732851696178052,0.372124646057808,5.146311933238967,1.8690919747765335,0.37216534252788214,10.601938866015896,1.0,0.12
branched,6,partial,gated,2100,0.10268073995133002,0.0014834343273754695,0.972307817468297,4.7772490092812525,0.024376142075397286,1.9654740975414033,0.3730379724917298,4.769031088370786,1.9619158854284693,0.37307699537872463,13.245700581979362,1.0,0.12
branched,7,zero,standard,2100,0.06761559336334363,0.0008284959560554987,1.0948641487835877,1.7239641459750668,0.13404183855324714,0.32185831051973723,0.0,1.717274962613805,0.3064922407140767,0.0,340.58698621628986,0.2623088045213971,0.12
branched,7,zero,gated,2100,0.06761559336334363,0.0008284959560554987,0.04742544582825271,4.2686908600467305e-297,0.0004008863243736671,0.0,0.0,7.471577116610763e-05,3.625625922682365e-07,0.0,0.06912836157174296,0.012128310921640136,0.005418932141814073
branched,7,partial,standard,2100,0.06761559336334363,0.0008284959560554987,1.234554748199992,4.997101901989564,0.10234811270522969,2.1208796725650907,0.3712626388138311,4.894237660185115,2.2010048029226477,0.371954361468855,321.31880544622555,1.0,0.12
branched,7,partial,gated,2100,0.06761559336334363,0.0008284959560554987,0.8993981468618824,4.651620189755832,0.07269109387568969,2.225603683198208,0.37276684514615305,4.645474305362732,2.22081073786396,0.37280822277437553,8.368545450917667,1.0,0.12
branched,8,zero,standard,2100,0.14925774357580515,0.002607961830332037,1.3492577435758053,1.8153751594774428,0.1558703148229343,0.2690376292141769,0.0,1.701732862055005,0.26855792604209416,0.0,400.9582280818906,0.2640983430334154,0.12
branched,8,zero,gated,2100,0.14925774357580515,0.002607961830332037,0.10358679123992309,3.958727838380741e-297,0.001239700934585278,0.0,0.0,0.00015078630106652005,1.0705029793545304e-06,0.0,0.14960423728740346,0.01677412824546339,0.007324214787952025
branched,8,partial,standard,2100,0.14925774357580515,0.002607961830332037,1.1587341662093422,4.585151570905531,0.09608505377740342,1.9498209949766245,0.37407184202031124,4.721918167256028,1.8724544407486539,0.3736139916327038,459.5430332769006,1.0,0.12
branched,8,partial,gated,2100,0.14925774357580515,0.002607961830332037,0.9122864142548182,4.7772490092812525,0.024580338201120953,1.9654740975414033,0.3730379724917298,4.769100240820924,1.961221931411053,0.3730765279703634,11.954914007128648,1.0,0.12
branched,9,zero,standard,2100,0.05175929709599135,0.0002048537643446379,1.1843012529422954,1.853832397681662,0.13234284889867698,0.3438414928158943,0.0,1.853758270239607,0.34386227599661273,0.0,299.4088419878127,0.26254886913662856,0.12
branched,9,zero,gated,2100,0.05175929709599135,0.0002048537643446379,0.04103585843720661,6.062061472627056e-297,9.843131628797329e-05,0.0,0.0,7.44073193645896e-05,8.315710068762747e-08,0.0,0.05457185925664589,0.011062049024607834,0.004111262763348886
branched,9,partial,standard,2100,0.05175929709599135,0.0002048537643446379,1.1691729210400243,4.739881360437228,0.11066979658280418,2.2377067960495043,0.3735056574536038,4.733743624061716,2.2330284278229406,0.3735462413575796,9.61832579579092,1.0,0.12
branched,9,partial,gated,2100,0.05175929709599135,0.0002048537643446379,0.9376593325437166,4.651620189755832,0.08891484759548615,2.2256036831982073,0.37276684514615305,4.645426802387919,2.220976078201805,0.37280963645143606,8.765948081987927,1.0,0.12
