step,J,D,stress,movement,active_directed_pairs,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
28,3.7800151156505404,1.7015053394123831,0.35367408460753086,0.28645836068383973,10.0,-0.02822140137714417,-0.034608554131004686,-0.05631582904153648,-0.05920584120859444,0.1587128318029405,-0.1563348448794103,-0.5582595823956615,-1.0,-0.7283562308142486,-1.0,-0.04025605676061228,-0.03740115892945855,-0.03988016705849787,-0.02724007868026609,-0.036364042764064325,-0.061117458174540853,-0.021995869065037824,-0.012312030285154082,-0.016630691454765423,-0.12,0.9986454335259553,0.9985255416975078,0.9988826455690645,0.998533815719847,0.997081023320135,1.0242573918124098,1.0520829615137923,1.0783508576422358,1.1087377863833123,1.1402450872557806
29,3.984104681692723,1.669194144424965,0.3511675579221874,0.2778252634599736,10.0,-0.025872189006951256,-0.03313349468269251,-0.05861199651436956,-0.08602036523833295,0.12566925491255007,-0.2763348448794103,-0.6271296761829221,-1.0,-0.7513328602754945,-1.0,0.0023492123701929143,0.001475059448312173,-0.00229616747283308,-0.026814524029738506,-0.03304357689039042,-0.12,-0.06887009378726061,-0.037358921681495696,-0.022976629461245957,-0.12,0.9985709493530225,0.9983967581134149,0.9986795139369681,0.9980305126510509,0.9963894477794824,1.0235699493732082,1.051377442102948,1.0777196862793947,1.1084036150204712,1.1400968651461652
30,3.902073090927298,1.71827323980997,0.3512127773739911,0.1286980542242123,10.0,0.006343809481907922,-0.019393952664596394,-0.042841811212234175,-0.08309076996175657,0.11204484652137245,-0.2463348448794103,-0.6237007736830401,-1.0,-0.7683222825229801,-1.0,0.03221599848885918,0.013739542018096119,0.015770185302135385,0.0029295952765763765,-0.013624408391177623,0.03,0.003428902499882064,-0.059142217501307784,-0.01698942224748551,-0.12,0.9986754433496945,0.9985071845405219,0.998759285445195,0.998141042561318,0.9964875959478204,1.0236397112080025,1.0513877548272277,1.0777606539225546,1.1083703326636312,1.1400543247525752
31,3.804128307070633,1.7631534827674984,0.3528728730681497,0.3317934969216256,10.0,0.013340443180658405,0.0025624937253124307,-0.022495807899912186,-0.037740010545130986,0.16642697621027638,-0.2993179442989235,-0.5084173899330049,-1.0,-0.7538272412774137,-1.0,0.006996633698750483,0.021956446389908825,0.02034600331232199,0.045350759416625586,0.054382129688903935,-0.05298309941951321,0.11528338375003516,-0.03254016854278384,0.014495041245566331,-0.12,0.9988139414685612,0.9987375179472073,0.9991119786436804,0.9983531571332467,0.9969763942528101,1.02409188670703,1.05179375441836,1.078044293721887,1.1087851056340268,1.1401578325868458
32,3.714378241126436,1.8220332179690617,0.35411143081408075,0.24824751825331465,10.0,0.02338652842609212,0.00749377006725015,-0.0018424225293569574,-0.026384360415643238,0.1959817245274994,-0.2023010437184367,-0.5431340061829697,-1.0,-0.7138543852591881,-1.0,0.010046085245433715,0.0049312763419377195,0.02065338537055523,0.011355650129487749,0.029554748317223017,0.09701690058048679,-0.03471661624996483,-0.013352380378177639,0.03997285601822559,-0.12,0.9989191459715183,0.9988657176416766,0.9993066765218634,0.9987744096252851,0.9972961451207352,1.024374461481288,1.0521792484975632,1.0783632896173765,1.1088639847005797,1.1403304465172734
33,3.7281458453149225,1.9154928600566503,0.35338492147767436,0.2713533706902201,10.0,0.021344328208450163,0.006813063670845493,-0.014987674371669993,-0.01981276926088048,0.18413193140956016,-0.09465245135431842,-0.6631340061829697,-1.0,-0.7232696208562283,-1.0,-0.0020422002176419592,-0.000680706396404657,-0.013145251842313035,0.006571591154762756,-0.011849793117939239,0.10764859236411829,-0.12,-0.004933072170189776,-0.009415235597040161,-0.12,0.998877425121485,0.9988373042637317,0.9992516011094033,0.9989885214492199,0.9971873290572443,1.0242893068711132,1.0520511284231695,1.0782618315774979,1.1084960963946,1.1402865582112938
34,3.762200632660458,1.8458782616053877,0.3525762019886745,0.19560043847721076,10.0,0.0025185655493187784,0.0017205149381730742,-0.033602347290374916,-0.03405288703502739,0.1572774172355262,-0.13700385899020012,-0.6331340061829697,-1.0,-0.7628910354388677,-1.0,-0.018825762659131384,-0.005092548732672419,-0.018614672918704923,-0.01424011777414691,-0.02685451417403395,-0.0423514076358817,0.03,-0.023693604111970287,-0.03962141458263943,-0.12,0.9987766133841303,0.9987076562878843,0.9990615304766642,0.9987190458621719,0.9970068742344502,1.024142358459573,1.0518082087941865,1.0780793346054065,1.1084184191564073,1.1401278809731012
35,3.802823848821628,1.6865909204355423,0.3530215245162432,0.3396659256067718,10.0,-0.004551041708828174,-0.01874792298637385,-0.043740801156699344,-0.07076003935747219,0.1478993060216781,-0.2570038589902001,-0.5131340061829697,-1.0,-0.7469868724174071,-1.0,-0.007069607258146952,-0.020468437924546924,-0.010138453866324428,-0.03670715232244479,-0.0093781112138481,-0.12,0.12,-0.03450266749899687,0.015904163021460554,-0.12,0.998707875119124,0.998564586039425,0.9988973594779738,0.99826741883328,0.9969114849952895,1.0240652184373715,1.0518554988689557,1.0781477254304068,1.1087838099814076,1.1401692717981016
36,3.80021676489803,1.6603710141803907,0.35334443945786004,0.12513046706478512,10.0,-0.009055972833878361,-0.030467980131912167,-0.04353499798896541,-0.08516248992649872,0.14853355875265614,-0.22700385899020012,-0.5431340061829697,-1.0,-0.713323900090949,-1.0,-0.004504931125050187,-0.011720057145538315,0.0002058031677339353,-0.014402450569026531,0.0006342527309780299,0.03,-0.03,-0.025079905813159595,0.03366297232645807,-0.12,0.9986889692808861,0.9985165152387849,0.9988507157459784,0.9983011067583034,0.9968826320103171,1.0240359950066973,1.0519614787635119,1.0782522782563184,1.1088141128073192,1.1402805746240132
37,3.774399591658016,1.8219392310883804,0.352717043740898,0.3190761370964727,10.0,-0.0023384004981606143,-0.013720041997721942,-0.034144748954425264,-0.04546505225883506,0.15836167395341014,-0.12711040099406898,-0.6631340061829697,-1.0,-0.7301252668184248,-1.0,0.006717572335717747,0.016747938134190225,0.009390249034540145,0.039697437667663656,0.009828115200753995,0.09989345799613114,-0.12,-0.019774737295426156,-0.01680136672747576,-0.12,0.9987441142040633,0.9986520474732392,0.9990083612396343,0.9986969198378465,0.996928067087299,1.0240645276354168,1.051856699775763,1.0781253860093678,1.1084399842518282,1.1402304460685222
38,3.818721717546559,1.9025625853178467,0.3523239609412146,0.24164113363317619,10.0,0.019841755338304838,0.019884369420886665,-0.013180936730059885,-0.013827803106766158,0.17203740853286698,-0.17721694299793783,-0.6331340061829697,-1.0,-0.7695984952367669,-1.0,0.022180155836465452,0.03360441141860861,0.02096381222436538,0.031637249152068905,0.013675734579456839,-0.050106542003868854,0.03,-0.03091727341398391,-0.03947322841834214,-0.12,0.9988700621679559,0.9988420608666647,0.9992291450358637,0.998763746732237,0.9970229670337051,1.0241216927198191,1.0517254587611147,1.0779633745919157,1.1084019865258354,1.1401114483425296
39,3.8273644202066124,1.8016555155949503,0.35298194276014533,0.3116367462779961,10.0,0.03557312142453749,0.0173138204896037,-0.006640546617404253,-0.03823616148955829,0.17091990484110445,-0.2972169429979378,-0.5131340061829697,-1.0,-0.7483299161634968,-1.0,0.01573136608623265,-0.0025705489312829663,0.0065403901126556314,-0.02440835838279213,-0.001117503691762528,-0.12,0.12,-0.03712616328376721,0.02126857907327015,-0.12,0.9989069142827974,0.998829486055781,0.9992140558416736,0.9984304201938304,0.9970176891098653,1.0241046420937767,1.0518248310848781,1.0780652612989856,1.1088008732329055,1.1401863350495993
40,3.810455235093766,1.6844351924755714,0.3530991850541981,0.24536403063654702,10.0,0.0062174668585662715,-0.019367922929011357,-0.033122185268434245,-0.07661402267136712,0.15311513398976578,-0.26721694299793786,-0.5431340061829697,-1.0,-0.7116675541957135,-1.0,-0.029355654565971216,-0.036681743418615055,-0.026481638651029992,-0.03837786118180883,-0.017804770851338664,0.03,-0.03,-0.023968683472079436,0.0366623619677833,-0.12,0.9987447200878737,0.9985895766919642,0.9989340857434412,0.9982643302292623,0.9968283728911814,1.0239629928246645,1.0518763834248577,1.0781568743733807,1.1088182363073007,1.1402846981239945
41,3.884234665823268,1.7287227996798156,0.3523176716265107,0.3675994720465179,10.0,-0.031114047225055966,-0.043602451563077294,-0.06083629196346284,-0.06680156826230232,0.1422350345988889,-0.14721694299793786,-0.6631340061829697,-1.0,-0.729294323029573,-1.0,-0.03733151408362224,-0.024234528634065933,-0.027714106695028596,0.009812454409064787,-0.01088009939087689,0.12,-0.12,-0.017841006369380533,-0.01762676883385947,-0.12,0.9985812025865511,0.99844592941082,0.9987659582386674,0.9984436002685014,0.9967218123130193,1.0239063176385534,1.0517443136967415,1.078049284868894,1.1084136468028138,1.1402041086195078
42,3.8543740174258545,1.8030020463161258,0.35206251768842783,0.20403345280289592,10.0,-0.01861178672086309,-0.01484210150568745,-0.046221030269049224,-0.03573238991814413,0.15775795790085897,-0.17721694299793786,-0.6331340061829697,-1.0,-0.7708578019303443,-1.0,0.012502260504192876,0.028760350057389843,0.01461526169441361,0.03106917834415819,0.015522923301970082,-0.03,0.03,-0.026506159258421216,-0.04156347890077133,-0.12,0.9986765911916343,0.9986042331020502,0.998959188507327,0.9985457024854802,0.9968596169786578,1.024017814833142,1.0516619708466457,1.0779320154413687,1.1083706273752887,1.1400800891919827
43,3.8272057893571043,1.8043418203685297,0.3530118670003602,0.40390885029675616,10.0,0.03356487676392961,0.017670250593800497,-0.00709615721640381,-0.036334242315385235,0.1742912892598906,-0.2972169429979379,-0.5131340061829697,-1.0,-0.747898024026787,-1.0,0.0521766634847927,0.03251235209948795,0.03912487305264541,-0.0006018523972411011,0.016533331359031622,-0.12,0.12,-0.03249791605753359,0.022959777903557355,-0.12,0.9989050363874575,0.9988314595467689,0.9992236149476037,0.9984426904300524,0.9970293979686732,1.0241171710516628,1.051834869116667,1.0780677137158323,1.108803325649752,1.140188787466446
44,3.801639711391142,1.7780805328350233,0.35336183798006565,0.14051013060112888,10.0,0.04258839219574494,0.012712797991158844,-0.003198906850683962,-0.05478275320115324,0.16795919295194017,-0.26721694299793786,-0.5431340061829697,-1.0,-0.7100467190195534,-1.0,0.00902351543181533,-0.004957452602641653,0.003897250365719848,-0.01844851088576801,-0.0063320963079504244,0.03,-0.03,-0.022179774346700362,0.037851305007233604,-0.12,0.9989244546370083,0.998813519561776,0.9991914277459178,0.9984725714825338,0.9969860870090036,1.0240668450413348,1.0519411329516557,1.0781882247675139,1.1088495867014336,1.1403160485181276
45,3.799092040539743,1.8005687068072218,0.35252560108357983,0.38842606164310833,10.0,-0.003437930489954402,-0.017782973248247732,-0.0367770561174358,-0.0486115762026937,0.15394469389004994,-0.14721694299793786,-0.6631340061829697,-1.0,-0.7281868614104542,-1.0,-0.04602632268569934,-0.030495771239406576,-0.03357814926675184,0.006171176998459541,-0.014014499061890229,0.12,-0.12,-0.0172850309182334,-0.018140142390900754,-0.12,0.9987234270949997,0.9986249886531893,0.9989713642144419,0.9986116434866834,0.9968491898528553,1.0239903885538668,1.0517950383822343,1.0780736628209817,1.1084380247549015,1.1402284865715955
46,3.8848316814706347,1.7782897688485737,0.3520043569517784,0.16256184089622244,10.0,-0.028756591573649386,-0.025437119821874108,-0.05440594671673733,-0.04020047622002816,0.15471608344448912,-0.17721694299793786,-0.6331340061829697,-1.0,-0.770964514512949,-1.0,-0.025318661083694984,-0.007654146573626376,-0.01762889059930153,0.008411099982665541,0.0007713895544391725,-0.03,0.03,-0.02649692756377285,-0.04277765310249479,-0.12,0.9986246597319706,0.998543253767625,0.9988913649553751,0.9984915744200796,0.996822176067105,1.0239951067711952,1.0516479745148248,1.0779248633270748,1.1083634752609948,1.1400729370776888
