step,J,D,stress,movement,active_directed_pairs,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
1,0.028848205782978927,0.00011928152672273942,0.0,0.09517489732842763,0.0,-0.00023514065234111602,0.0028092629940141413,-0.0007392683174254778,-0.0052624755371995305,0.0036408297375413704,0.0036673418936035013,-0.00573123219027994,-0.0015566925338662977,0.004551271404052265,-0.0006546905226552857,-0.005202282182453443,0.004191906005725988,-0.0072161536984324025,-0.020492774101279785,0.00598236348477473,0.006008711463095307,-0.021523360345353855,-0.009231039825395386,0.009246015263401786,-0.006080290958514933,1.0000029417734002,0.9999922852604374,1.000000477127347,1.0000098712384142,0.9999899723222849,0.9999867496795947,1.0000117426974804,1.0000013412500568,0.9999922645788701,1.000007738905784
2,0.04734172159202354,6.59738462120965e-05,0.0,0.060617511339566506,0.0,-0.002311490031156735,-0.007659352767978954,-0.0044789824818717554,-0.002492876287898533,-0.007571923438310124,-0.00792683695049917,-0.0021075397035312735,-0.003970865345000006,-0.007614245599097657,-0.0012076089866793335,-0.002076349378815619,-0.010468615761993096,-0.003739714164446278,0.0027695992493009976,-0.011212753175851494,-0.011594178844102672,0.003623692486748667,-0.002414172811133708,-0.012165517003149922,-0.0005529184640240478,0.9999644965419819,0.999959448467499,0.9999424116397627,0.9999259132298524,0.9999322863532624,0.9999287337405957,0.9999097969414414,0.9999227580888476,0.9999423770103001,0.9999480673674996
3,0.04952101970096399,4.284282311316901e-05,0.0,0.04238496442935729,0.0,-0.007348572125628809,-0.0023653075243455814,-0.005127380781818066,-0.007046136121976371,-0.0034116541319746292,-0.0029793535735689984,-0.006955513670062977,-0.00487743582855712,-0.001913210365788275,-0.007496455577243164,-0.005037082094472074,0.005294045243633373,-0.0006483982999463101,-0.0045532598340778385,0.004160269306335495,0.004947483376930172,-0.004847973966531704,-0.0009065704835571138,0.005701035233309382,-0.00628884659056383,0.9999641728604723,0.9999499044348253,0.9999422282130284,0.9999447748853034,0.9999297203577451,0.9999246831433538,0.9999329249563486,0.9999153006405723,0.999922674540667,0.9999414544275761
4,0.014819377793185392,3.0491769340684817e-05,0.0,0.05235916455019833,0.0,0.001697228297610107,-0.00235283069587635,-0.00013423364368045018,0.0023580889500620077,-0.0005112221687921595,-0.0007138325380126685,0.002263807313463642,-0.0003652870598256242,-0.00283777582586941,0.0015850712999929736,0.009045800423238916,1.2476828469231566e-05,0.004993147138137616,0.00940422507203838,0.0029004319631824697,0.00226552103555633,0.009219320983526619,0.004512148768731496,-0.0009245654600811351,0.009081526877236137,0.9999985279860629,1.0000033031161868,1.000002152866307,0.9999980948725736,1.000007912860666,1.0000070860165746,0.9999933718925993,0.9999998717581166,1.000001638493648,0.9999955262139018
5,0.04854613175609281,2.349579983559827e-05,0.0,0.04755711782702074,0.0,0.0033739190381742853,0.007069627064700186,0.005548067162376248,0.0032554893247685388,0.005780748667211145,0.005738024898785877,0.0029627409714018584,0.005170302384730846,0.006828609419475199,0.002818602824468627,0.0016766907405641783,0.009422457760576536,0.005682300806056698,0.000897400374706531,0.006291970836003305,0.006451857436798545,0.0006989336579382166,0.00553558944455647,0.009666385245344609,0.0012335315244756534,1.0000383006492797,1.0000448930151624,1.0000578996996636,1.0000675465205866,1.0000644112585824,1.0000695478721655,1.0000844656259542,1.0000809717259855,1.000066770114361,1.0000587707137383
6,0.04969865212348332,2.0033878575618293e-05,0.0,0.027034626149116784,0.0,0.006967175548641583,0.0034294087011121892,0.004430418651856012,0.00622195042220043,0.003785530725058479,0.0037625914285852585,0.006288987306883677,0.004470091868232359,0.0033162853315720654,0.0070262121393412655,0.0035932565104672973,-0.003640218363587997,-0.001117648510520236,0.0029664610974318916,-0.0019952179421526663,-0.0019754334702006184,0.0033262463354818183,-0.0007002105164984869,-0.0035123240879031334,0.0042076093148726386,1.0000358291054903,1.0000484285550952,1.0000569459992266,1.0000568527260216,1.000068431673046,1.0000735319381873,1.0000713787873767,1.0000865748092156,1.00007726239543,1.0000602821297013
7,0.01128631301297552,1.5544111994281174e-05,0.0,0.05152279095333659,0.0,-0.001990750480360199,0.0011375468987204016,0.00020883752306814947,-0.0015368199427278316,0.0006070224711513411,0.0007012843128979445,-0.0013776761407254187,0.0005006470905081148,0.0015757487952151698,-0.0016499793576009473,-0.008957926029001782,-0.0022918618023917876,-0.004221581128787863,-0.007758770364928262,-0.003178508253907138,-0.003061307115687314,-0.007666663447609095,-0.003969444777724244,-0.0017405365363568955,-0.008676191496942213,0.9999991032579965,0.9999959911976125,0.9999973569981726,1.0000017801899954,0.99999626882805,0.9999973573132482,1.0000054329823371,0.9999984985014452,0.9999967628227708,1.0000004825483508
8,0.04879830946031846,1.2403004082882544e-05,0.0,0.04697417063046518,0.0,-0.0037639424848783364,-0.006490957325831116,-0.005517342185344246,-0.0036599535614211523,-0.005380413635363826,-0.005355744310604892,-0.0035247080608602913,-0.005339373701217849,-0.006322192801951485,-0.0034436813928452725,-0.0017731920045181374,-0.0076285042245515175,-0.005726179708412395,-0.0021231336186933207,-0.005987436106515167,-0.006057028623502836,-0.0021470319201348726,-0.005840020791725964,-0.007897941597166655,-0.0017937020352443251,0.9999620219470621,0.9999546105411001,0.9999425046104206,0.9999343304656064,0.9999350370116303,0.9999293505594878,0.9999168470581236,0.9999173305641024,0.999930586031271,0.9999401027430354
9,0.04902535694225833,1.0524029734163148e-05,0.0,0.01980359543573211,0.0,-0.006106815130154935,-0.0035143601607684344,-0.0043128497698678055,-0.005919327700714483,-0.004329886520715195,-0.004350331684326751,-0.006036690372891575,-0.004461247233763656,-0.003649074613975449,-0.0063447737550800486,-0.002342872645276599,0.0029765971650626815,0.0012044924154764403,-0.0022593741392933305,0.0010505271146486316,0.0010054126262781403,-0.002511982312031284,0.0008781264674541933,0.002673118187976036,-0.002901092362234776,0.9999655359071717,0.9999535492685778,0.9999438070239062,0.9999412841534132,0.9999305202066596,0.9999252341880867,0.9999257262416466,0.9999140548748947,0.9999248219458134,0.9999411210098202
10,0.008650591181426252,9.29220419059566e-06,0.0,0.05080828772587938,0.0,0.0016976840350467533,-0.0007824795280936803,-0.00016363959742942118,0.0011419362245311225,-0.0004384469895308478,-0.0005054986950212555,0.0009979594899948594,-0.0004201353725546246,-0.001123630016272777,0.0013791812329509105,0.007804499165201689,0.002731880632674754,0.004149210172438384,0.007061263925245606,0.003891439531184347,0.003844832989305496,0.007034649862886435,0.004041111861209031,0.002525444597702672,0.007723954988030959,1.000001144985753,1.000003457406608,1.0000024709008815,0.9999989279181639,1.0000028548140436,1.0000019204693542,0.9999960686139483,1.000001709856336,1.0000029609656063,1.0000002664749832
11,0.048617403567211406,7.517216995602486e-06,0.0,0.046834472783590375,0.0,0.0037299154942887847,0.005950078445166405,0.005318016912997316,0.004008370106078284,0.005375954998989213,0.005370103203323016,0.003978834535013181,0.005296136686472763,0.005938521580702575,0.003651471604179876,0.0020322314592420314,0.0067325579732600855,0.005481656510426737,0.0028664338815471615,0.005814401988520061,0.005875601898344272,0.0029808750450183216,0.005716272059027388,0.007062151596975352,0.0022722903712289657,1.0000367288739394,1.0000448458234041,1.0000569417221519,1.000065197341663,1.0000665688213564,1.0000724875907208,1.0000830769842353,1.0000833048021516,1.0000700137967233,1.0000592709434788
12,0.04882620754561775,6.398971184363272e-06,0.0,0.01552939038247044,0.0,0.005738860589748064,0.0037264457892278984,0.004355757429636337,0.00565765841819795,0.004474831076831619,0.004521243699097299,0.005801793584875278,0.004557985044975563,0.003952255585850519,0.00603937632717722,0.002008945095459279,-0.0022236326559385063,-0.0009622594833609789,0.001649288312119666,-0.0009011239221575944,-0.0008488595042257172,0.0018229590498620965,-0.0007381516414972002,-0.001986265994852056,0.0023879047229973436,1.0000343460475984,1.0000458028058952,1.000055871175818,1.0000593137921772,1.0000691094827383,1.0000746012256216,1.0000755940724202,1.0000859085976015,1.0000747185194463,1.000059053676767
13,0.006652439622165586,5.530052456098955e-06,0.0,0.050293222921953575,0.0,-0.0012337856025243952,0.0006899839124894238,0.0001695166773157718,-0.000939375000935258,0.00023656271721739144,0.0002746376587648199,-0.0008525249457238225,0.0003266511128548434,0.0008953600442726298,-0.0010340419500672292,-0.006972646192272459,-0.0030364618767384746,-0.004186240752320565,-0.006597033419133208,-0.004238268359614227,-0.004246606040332479,-0.0066543185305991005,-0.0042313339321207195,-0.0030568955415778893,-0.007073418277244449,0.9999993951478702,0.9999974929134933,0.999998025179607,1.0000003705183758,0.9999969819763602,0.9999976323008462,1.0000023549193624,0.9999983327616673,0.9999976530334619,0.9999999548508153
14,0.04869549691165051,4.803683888026392e-06,0.0,0.04722848153531468,0.0,-0.0038608899658792058,-0.005659192658796134,-0.005187209026612828,-0.004180852419770261,-0.005280010422920193,-0.005297882854010035,-0.004228783059009101,-0.005278076206611296,-0.005771789806830092,-0.00395081049121136,-0.0026271043633548105,-0.006349176571285559,-0.0053567257039286,-0.0032414774188350023,-0.005516573140137584,-0.005572520512774855,-0.003376258113285279,-0.00560472731946614,-0.006667149851102722,-0.0029167685411441305,0.9999637273576086,0.9999552611314585,0.999943381108007,0.9999354810493972,0.9999329765635755,0.9999268751669191,0.9999171602551776,0.9999157062932214,0.999928818553285,0.9999402362675444
15,0.0488267749755571,4.176070478926999e-06,0.0,0.012497508551569343,0.0,-0.005612375261491311,-0.003971881919289761,-0.00445005346609951,-0.005455230621107471,-0.00450079979913232,-0.004546446034182034,-0.005582100832066094,-0.0046336640054764205,-0.004188200507769158,-0.005886022528943017,-0.0017514852956121056,0.0016873107395063737,0.0007371555605133178,-0.0012743782013372108,0.0007792106237878727,0.0007514368198280009,-0.0013533177730569936,0.0006444122011348757,0.0015835892990609338,-0.001935212037731658,0.9999652739376405,0.9999542270956326,0.9999441002960846,0.999940424548753,0.9999316085905293,0.9999260652195523,0.9999239192299606,0.9999141807034734,0.999925433157408,0.9999405048296546
16,0.005294582538117159,3.5284064891019706e-06,0.0,0.050167558665843964,0.0,0.000945210715941348,-0.0005964542365670547,-0.000164481876288417,0.00075201695376979,-0.00016642263725318712,-0.00017709091414286424,0.000732169171825104,-0.00021078568262569534,-0.0006616640770379261,0.0008882862726657722,0.0065575859774326594,0.003375427682722706,0.004285571589811093,0.006207247574877261,0.004334377161879133,0.00436935512003917,0.006314270003891198,0.004422878322850725,0.0035265364307312318,0.0067743088016087895,1.0000003766258911,1.0000018994602227,1.0000015250092888,0.9999998106748098,1.0000027269469962,1.0000024064662518,0.9999987993900779,1.0000021718071819,1.0000026101071944,1.0000006332504305
17,0.04885272066484186,3.1398181381063623e-06,0.0,0.04751193697455498,0.0,0.004047695225627656,0.005502127091184894,0.005113730817701695,0.004287895447302615,0.00517248542792618,0.005202920506856865,0.004371878433217557,0.005256630780576569,0.005675248394668405,0.004222108539779425,0.003102484509686308,0.0060985813277519485,0.005278212693990112,0.0035358784935328245,0.005338908065179367,0.0053800114209997295,0.0036397092613924533,0.005467416463202264,0.00633691247170633,0.0033338222671136526,1.0000362060240295,1.0000448890123104,1.0000565271045232,1.000063939944223,1.0000670781658243,1.0000732490953854,1.0000824431395479,1.0000850546636568,1.0000721774354024,1.0000603733636326
18,0.04875679739081409,2.7648291441559625e-06,0.0,0.010149437824621894,0.0,0.00550049769535931,0.004153329424645385,0.004536452103443432,0.005343439934644938,0.004561495300152559,0.004593363179476095,0.005426497046364748,0.004656874428204,0.0042989480336683,0.0056859002448553155,0.0014528024697316537,-0.001348797666539509,-0.0005772787142582633,0.0010555444873423235,-0.0006109901277736212,-0.0006095573273807702,0.00105461861314719,-0.0005997563523725685,-0.0013763003610001044,0.0014637917050758912,1.0000349760776344,1.0000457965435021,1.0000560599079273,1.0000600028099078,1.0000681128580893,1.0000735686020055,1.000076289822444,1.000085216371345,1.0000738477974758,1.0000591962554506
19,0.004319619521665804,2.3829669984353637e-06,0.0,0.05005634650006549,0.0,-0.0007615561221898867,0.0005062721848877573,0.00015290117441896147,-0.0005966608254385341,0.0001436611187116462,0.00013325993137719514,-0.000629781977919958,0.00011167209993414966,0.00046226869687748806,-0.000821585389910227,-0.006262053817549197,-0.0036470572397576274,-0.00438355092902447,-0.005940100760083472,-0.0044178341814409125,-0.0044601032480989,-0.006056279024284706,-0.0045452023282698505,-0.003836679336790812,-0.0065074856347655426,0.9999996888159259,0.9999984805777544,0.9999988038152716,1.0000001617343668,0.9999976639443351,0.9999977153631134,1.0000003797476802,0.999997283659472,0.999996953841142,0.9999986542524824
20,0.04893462303377775,2.1301132404065224e-06,0.0,0.04763507392452634,0.0,-0.0041908071634828535,-0.005389821794449639,-0.005070753254210148,-0.004393245449333312,-0.0051201806637562715,-0.00515111067710907,-0.004477084991524454,-0.005210610191917671,-0.005559747802317098,-0.0043712610456772254,-0.0034292510412929672,-0.005896093979337397,-0.005223654428629109,-0.0037965846238947787,-0.005263841782467918,-0.005284370608486265,-0.003847303013604496,-0.005322282291851821,-0.006022016499194586,-0.0035496756557669984,0.9999638333053451,0.9999549369833102,0.9999434165768167,0.9999363251675616,0.9999327260074107,0.9999266123284569,0.9999179954449146,0.9999147628453788,0.9999275118443046,0.9999395999737818
21,0.048668113259340375,1.8527831876670037e-06,0.0,0.00836886717020028,0.0,-0.005410116733605148,-0.004296342357424445,-0.004613061579914435,-0.005276910810871862,-0.004626611179202237,-0.004640284601741652,-0.005308867638455302,-0.004656760570638976,-0.00435147562251933,-0.005487682164966992,-0.0012193095701222953,0.0010934794370251943,0.00045769167429571267,-0.0008836653615385492,0.0004935694845540342,0.0005108260753674179,-0.000831782646930848,0.0005538496212786946,0.0012082721797977676,-0.0011164211192897667,0.9999648330618648,0.9999541473174728,0.9999437374423196,0.9999395563955207,0.9999319891921098,0.9999266716782845,0.9999236502744656,0.999915539222312,0.9999270239267013,0.9999413578693251
22,0.0035507391042879297,1.6569132301759318e-06,0.0,0.049911434395654874,0.0,0.0006142834425485275,-0.0004355021499043311,-0.00013751134862768476,0.000490922050473212,-0.00011114288677359536,-8.92091721212563e-05,0.0005521757955161272,-4.882499107446755e-05,-0.0003315184354853798,0.0007396488317633482,0.006024400176153676,0.003860840207520114,0.00447555023128675,0.005767832861345074,0.004515468292428642,0.004551075429620396,0.005861043433971429,0.004607935579564509,0.00401995718703395,0.00622733099673034,1.0000002535343977,1.0000012476515499,1.0000009975800546,0.9999999475047061,1.0000021242952402,1.0000022290025687,1.0000001906023448,1.0000029369886472,1.0000031577813482,1.0000016669067002
23,0.04897926560228347,1.4713094171916278e-06,0.0,0.047735944465968974,0.0,0.004314846191083959,0.005316700817019515,0.005052935171762334,0.00449210238459876,0.005094111285960666,0.005116719604876812,0.004551742445035308,0.0051529497386704586,0.0054394753910173175,0.004447682572258343,0.0037005627485354317,0.005752202966923846,0.005190446520390019,0.004001180334125548,0.005205254172734261,0.005205928776998069,0.003999566649519181,0.005201774729744926,0.005770993826502697,0.0037080337404949942,1.0000361856435593,1.000045282150888,1.0000567439012815,1.0000635827399456,1.0000674986407605,1.0000734757354368,1.0000815135755898,1.0000850627538778,1.0000723988728557,1.0000601091682542
24,0.048611617293460356,1.2844755984744834e-06,0.0,0.007004622885658116,0.0,0.005352904792575221,0.004418328442723546,0.0046781048512690195,0.005222347983635107,0.004670000702689906,0.00466775046086092,0.005211747269783035,0.004657074839873636,0.004395497114649461,0.005337860835400507,0.0010380586014912619,-0.0008983723742959689,-0.00037483032049331465,0.0007302455990363466,-0.00042411058327075993,-0.00044896914401589254,0.0006600048247477276,-0.0004958748987968229,-0.0010439782763678566,0.0008901782631421649,1.0000353609968222,1.000045936251489,1.0000564437530701,1.0000607700139907,1.000067882864322,1.0000730842194963,1.0000763547807405,1.000083862559479,1.0000723098770883,1.0000582381594598
25,0.0029356454105451835,1.1669709892356875e-06,0.0,0.04979824506106159,0.0,-0.0005094470759420535,0.0003661807604257066,0.00011171936886984497,-0.0004206383199975867,7.665913742970105e-05,5.2731192734695696e-05,-0.0004848906698136507,1.5849602009855232e-05,0.00025136876000217065,-0.0006461605233199184,-0.005862351868517275,-0.00405214768229784,-0.0045663854823991745,-0.005642986303632694,-0.004593341565260205,-0.004615019268126224,-0.005696637939596686,-0.0046412252378637804,-0.00414412835464729,-0.005984021358720426,0.9999997444594844,0.9999988926668864,0.9999990651499456,0.9999998834132001,0.999997997473694,0.9999978427389159,0.9999994863431079,0.9999971330682825,0.9999970025585805,0.9999983117633889
26,0.04902318568166732,1.0259211948674608e-06,0.0,0.04783655791406608,0.0,-0.004435784755635202,-0.005275976551266928,-0.0050513469278945225,-0.004575067341429703,-0.005071791054793451,-0.005082304173188755,-0.00460118766210081,-0.005097339287718693,-0.005334004083553111,-0.004498383844086139,-0.003926337679693148,-0.0056421573116926345,-0.005163066296764367,-0.004154429021432116,-0.005148450192223152,-0.005135035365923451,-0.004116296992287159,-0.005113188889728548,-0.005585372843555282,-0.003852223320766221,0.999963724911545,0.9999544604001785,0.9999430488703053,0.9999364584768967,0.9999323449332773,0.999926527640331,0.9999189900388342,0.9999152195232337,0.9999277982260623,0.99994022143275
27,0.04857307453489362,9.179446898417504e-07,0.0,0.005917808265881036,0.0,-0.0053035352389319435,-0.0045112221189856855,-0.004724504601432882,-0.005172757973265578,-0.0046996930968137875,-0.004687488119575371,-0.005136843231283097,-0.0046648975309556895,-0.004440996904324681,-0.0052311357193249065,-0.0008677504832967412,0.0007647544322812424,0.00032684232646164064,-0.0005976906318358758,0.00037209795797966353,0.0003948160536133838,-0.000535655569182288,0.0004324417567630034,0.0008930071792284302,-0.0007327518752387671,0.9999645000267012,0.9999540251918053,0.9999434508823375,0.9999390091218141,0.999932244819927,0.9999271041029316,0.9999235897975789,0.999916509023994,0.99992811055709,0.9999419800338144
28,0.0024452461868298804,8.27285442048675e-07,0.0,0.04971858558725918,0.0,0.0004475250325713387,-0.00029135362867830066,-7.622241218748285e-05,0.00037174798708873753,-4.857402122176915e-05,-2.9684362022061074e-05,0.00042083246773718004,-2.3937590793365535e-06,-0.00020163938404321215,0.0005552731322004617,0.005751060271503282,0.004219868490307385,0.004648282189245399,0.005544505960354316,0.004651119075592018,0.00465780375755331,0.005557675699020277,0.004662503771876353,0.004239357520281469,0.005786408851525368,1.0000003354358753,1.0000010882255492,1.0000009789340014,1.0000003013064114,1.0000018964360395,1.000002026634636,1.0000006386809026,1.0000026220192715,1.0000026954880674,1.0000015592404046
29,0.04906296361994445,7.28683911204419e-07,0.0,0.0479174525675789,0.0,0.00454099507300173,0.005248166310649672,0.005053250314044851,0.004642438689352941,0.005052740633944471,0.005051954732649026,0.004638188735013977,0.0050503791957715585,0.005247008387221678,0.004537841548294551,0.004093470040430391,0.005539519939327973,0.005129472726232334,0.004270690702264203,0.00510131465516624,0.005081639094671087,0.004217356267276797,0.005052772954850895,0.0054486477712648905,0.0039825684160940894,1.0000363702790716,1.0000457712174176,1.0000571398838438,1.0000635131284585,1.0000677703761038,1.0000734468846864,1.00008057402276,1.0000845205715592,1.000072016983596,1.0000594938740113
30,0.048538856548598755,6.645248665399746e-07,0.0,0.005033691672667145,0.0,0.005247053222091644,0.004572750986014668,0.004751013061582505,0.005126622985097213,0.004722790420502288,0.004707407003191883,0.0050839029384557415,0.004681367989712744,0.004489270741270746,0.005156677200679321,0.0007060581490899148,-0.0006754153246350042,-0.0003022372524623465,0.0004841842957442723,-0.00032995021344218306,-0.00034454772945714286,0.00044571420344176457,-0.0003690112060588148,-0.0007577376459509321,0.0006188356523847702,1.0000355552590723,1.0000459366706171,1.0000565629490634,1.0000611302595463,1.0000676547146772,1.0000727958925364,1.0000765556838265,1.0000833331909327,1.0000716823585998,1.000057955820666
31,0.0020476683929517093,5.902600197311536e-07,0.0,0.049653087258953246,0.0,-0.0004111487703419006,0.0002184535463841744,3.8124787047584714e-05,-0.00033693182619780326,2.4781813095736335e-05,1.4345977695826885e-05,-0.0003625545484786403,-3.9899357752622155e-08,0.00017101271707528707,-0.0004702745072770031,-0.005658201992433545,-0.0043542974396304935,-0.00471288827453492,-0.005463554811295016,-0.004698008607406551,-0.004693061025496056,-0.005446457486934382,-0.004681407889070496,-0.004318258024195459,-0.0056269517079563245,0.9999995508732399,0.9999988685862918,0.9999989243453713,0.999999514902506,0.9999981919408897,0.9999981231995674,0.9999993441765742,0.9999977012410326,0.9999976657347378,0.9999986446320187
32,0.04909405031987482,5.295153609116655e-07,0.0,0.04797981960952033,0.0,-0.00462122724070454,-0.005220048531780977,-0.005050518613756119,-0.004695362872607349,-0.005037359370792695,-0.005028979875680863,-0.004671416884362026,-0.0050156908764301174,-0.005179626251102901,-0.004573819802657232,-0.004210078470362639,-0.005438502078165151,-0.005088643400803704,-0.004358431046409546,-0.005062141183888431,-0.00504332585337669,-0.0043088623358833854,-0.005015650977072365,-0.005350638968178188,-0.004103545295380229,0.9999635736948119,0.9999540655849949,0.9999427315264107,0.9999365234579932,0.999932132208843,0.9999265522465343,0.9999197445336603,0.9999156419504106,0.9999280886756029,0.9999407015011907
