step,J,D,stress,movement,active_directed_pairs,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
11,5.685697897996849,1.3736171925059544,0.42678743088429105,0.3483262944367113,18.0,0.02879935008853382,-0.47024465841532914,-0.993865009891158,-0.8462709095544053,-1.0,0.09547187188355244,-0.554698224028706,-0.33243455644588216,-0.8344920360785056,-0.5294212816107763,0.03342837483625816,-0.03,0.00613499010884197,0.12,-0.12,0.02738074736590472,0.015939696061002623,-0.014425246994926616,-0.0035152584048398633,0.09750198066493718,1.0160533287719569,1.034339630180109,1.0520896301801093,1.0722870439404015,1.091529994072528,1.012346580012728,1.0314316286909284,1.051894831865492,1.0716585389825801,1.0931562241874577
12,5.740175494779798,1.3060443062333726,0.42649911066010604,0.36610073137821597,18.0,-0.010305596369326167,-0.5902446584153291,-1.0,-0.7262709095544053,-1.0,0.10997996335307858,-0.5574382295522184,-0.32542233923678265,-0.8511389514236635,-0.5693748468749944,-0.03910494645785999,-0.12,-0.008299917041549282,0.12,-0.12,0.014508091469526141,-0.0027400055235124177,0.007012217209099475,-0.016646915345157845,-0.03995356526421809,1.0157840390587975,1.0343133404669498,1.05206334046695,1.0723494534313474,1.0917740055485605,1.012622145206293,1.031411756101156,1.051740115992953,1.071467915583654,1.0929729988034451
13,5.798173909733304,1.2302702759586015,0.42546251921306577,0.2689458838994741,18.0,-0.06708217689135498,-0.5602446584153291,-1.0,-0.6603449012501682,-1.0,0.10043223718433185,-0.5620677874083955,-0.3440425569099559,-0.8814184754643327,-0.6225411162094363,-0.056776580522028816,0.03,-0.03020437089825409,0.06592600830423709,-0.12,-0.009547726168746731,-0.004629557856177052,-0.018620217673173206,-0.03027952404066929,-0.05316626933444188,1.0157256062926712,1.0343884078676395,1.0521384078676397,1.0724775385934742,1.0918423409044757,1.012636016425514,1.031196746652833,1.051345670385626,1.071097100598595,1.0926146836245976
14,5.705776929065441,1.2675782907911153,0.4251334860826944,0.2509520656022309,18.0,-0.02829981473276029,-0.44876346512155263,-1.0,-0.704778227725726,-1.0,0.07902126950165547,-0.5698633175915285,-0.35495537648661535,-0.8905948813565182,-0.6295005765490839,0.038782362158594694,0.1114811932937765,-0.0238274653972797,-0.04443332647555778,-0.12,-0.021410967682676377,-0.007795530183133087,-0.010912819576659433,-0.009176405892185505,-0.006959460339647533,1.0159512795444965,1.034524103633352,1.0522741036333518,1.0725078860252577,1.091676057525327,1.0124378130491036,1.0310596150839753,1.0511850506381222,1.0709894729961056,1.0925281039536028
15,5.70567420669014,1.3092070020185644,0.4254363353075158,0.20848683151741587,18.0,0.03420351441981104,-0.4872822718277761,-1.0,-0.7362479611707492,-1.0,0.06185967662222251,-0.5689204811510918,-0.3416358279095423,-0.8712811527195337,-0.6042433208694133,0.06250332915257133,-0.0385188067062235,-0.012753017323935745,-0.03146973344502321,-0.12,-0.01716159287943296,0.0009428364404366618,0.013319548577073043,0.019313728636984592,0.025257255679670493,1.0159866694785449,1.0344957673571742,1.0522457673571743,1.0723526953123474,1.0915840795913683,1.0123847947947329,1.0311311612850371,1.0513418400771029,1.071188737377463,1.092724822676571
16,5.709525677668526,1.2787804258066993,0.42570661867373316,0.21115200527497296,18.0,0.0018091363949127026,-0.5709133644461774,-1.0,-0.7496241186411469,-1.0,0.07235416466010282,-0.5576046296451529,-0.3251319251962004,-0.8507381889832316,-0.5813501497016008,-0.032394378024898335,-0.08363109261840128,-0.029524468463987485,-0.013376157470397693,-0.12,0.010494488037880306,0.011315851505938918,0.016503902713341873,0.020542963736302086,0.022893171167812504,1.0158161333485343,1.034298144508286,1.0520481445082859,1.0722247787316865,1.0916184347806475,1.0124674238994484,1.0313055874443997,1.0515935306891568,1.071414454131623,1.092919986631665
17,5.7059435098298055,1.234361329240017,0.4262872593642798,0.159180296614108,18.0,-0.060685078860998914,-0.5045444570645786,-1.0,-0.7461175506401881,-1.0,0.08691640860905266,-0.5515818903150144,-0.321458044077395,-0.8507715586458138,-0.5838685216167638,-0.06249421525591162,0.06636890738159872,-0.05241786298830492,0.003506568000958693,-0.12,0.014562243948949838,0.0060227393301385546,0.003673881118805372,-3.3369662582175e-05,-0.0025183719151629924,1.015845375972767,1.0343344879327205,1.0520844879327205,1.0723815309004903,1.0916869173165165,1.0125466525375901,1.0313776101679022,1.0516570539074457,1.0714419357961382,1.0929312068999888
18,5.788600973482899,1.2602191166965535,0.4252286159100317,0.19498497092342504,18.0,-0.030021678190068735,-0.5881755496829799,-1.0,-0.7206171976759527,-1.0,0.08704008521197314,-0.5598586438961635,-0.3342709322479902,-0.866954709739491,-0.6016621768382799,0.03066340067093018,-0.08363109261840128,-0.03761002939087116,0.0255003529642355,-0.12,0.00012367660292048055,-0.008276753581149071,-0.0128128881705952,-0.016183151093677225,-0.01779365522151613,1.0157318043138532,1.0342725544885594,1.0520225544885595,1.0722785079650157,1.0916932661172467,1.0125155236404213,1.0312438661300358,1.0514632562832065,1.071247832072307,1.0927594504108267
19,5.7670853114214,1.2636178273030267,0.4247828025417536,0.1370764663887844,18.0,-0.024963583859885702,-0.5218066423013812,-1.0,-0.7307204844919292,-1.0,0.07917102269861272,-0.569666224523495,-0.3463252743342934,-0.8798201067865721,-0.6146119724252298,0.005058094330183033,0.06636890738159872,-0.03780297607216199,-0.01010328681597647,-0.12,-0.00786906251336042,-0.00980758062733153,-0.012054342086303182,-0.012865397047081104,-0.012949795586949892,1.0158348808138637,1.0343551718327675,1.0521051718327676,1.0723348209521575,1.0916185676075687,1.012405566180141,1.0311138418248593,1.0512895264179243,1.0710935781367452,1.0926316769429587
20,5.706335500291461,1.2848316810532734,0.4251852073067156,0.06652578340479856,18.0,0.002887986137430021,-0.5028599371013972,-1.0,-0.7295318487025718,-1.0,0.07236081524779787,-0.568720792944046,-0.343897940830923,-0.8759206568600406,-0.610155522467254,0.027851569997315723,0.01894670519998403,-0.02378492527656323,0.001188635789357323,-0.12,-0.0068102074508148425,0.0009454315794490131,0.002427333503370377,0.0038994499265315036,0.0044564499579757555,1.0159123180280343,1.0344350160344116,1.0521850160344115,1.0723602102708643,1.0916166685308502,1.0124107670539195,1.0311289189784332,1.0513196440901063,1.071140551072368,1.092676097213317
21,5.70645971993028,1.2775027493280233,0.42569060789219193,0.10579143443389838,18.0,-0.003523089893079895,-0.5460607961371576,-1.0,-0.7293559636599416,-1.0,0.07859469335531592,-0.5597494635159063,-0.332204080432022,-0.8618061770656363,-0.5951654558712193,-0.006411076030509916,-0.04320085903576038,-0.02218955975758896,0.00017588504263024718,-0.12,0.006233878107518048,0.008971329428139746,0.011693860398900996,0.014114479794404264,0.014990066596034773,1.0158459070476498,1.0343689612212383,1.0521189612212383,1.0723182392586483,1.0916669614610715,1.0124952645258078,1.0312575208944623,1.0514988374808971,1.0713043156148427,1.0928156391663357
22,5.6378995347097405,1.2607750949399164,0.42666849074972657,0.1590188108808044,18.0,-0.03524629447744629,-0.4607039231222144,-1.0,-0.7363958170200925,-1.0,0.08506094824093187,-0.5538997988312829,-0.32470241551429335,-0.8544914833328074,-0.5873988541706722,-0.03172320458436639,0.08535687301494321,-0.0379525327917552,-0.007039853360150866,-0.12,0.006466254885615946,0.005849664684623362,0.007501664917728662,0.007314693732828878,0.007766601700547132,1.0159575565805847,1.034466355051119,1.052216355051119,1.0724744633955599,1.0917045426176328,1.0125547880522536,1.031354341409221,1.0516218702763949,1.0714113444294986,1.092906873886343
23,5.681716922947437,1.2754445729933401,0.4260555271884393,0.13486964654973335,18.0,-0.007894741856178389,-0.5253470501072712,-1.0,-0.7209314341003883,-1.0,0.08235075462588577,-0.5587181775927903,-0.330844247503837,-0.8611584843134213,-0.5944720328476656,0.0273515526212679,-0.06464312698505678,-0.0274124326078731,0.015464382919704228,-0.12,-0.002710193615046097,-0.0048183787615073415,-0.0061418319895436835,-0.00666700098061386,-0.007073178676993447,1.0158797651188334,1.03441987896478,1.0521698789647802,1.072384354983985,1.0917032375084035,1.0125355180844546,1.0312827550129207,1.0515264119020598,1.0713225937843607,1.0928311328638614
24,5.740625461202366,1.2616790979780206,0.4251268258063582,0.08515766020869585,18.0,-0.024014702568328425,-0.516359490277368,-1.0,-0.7329613246121531,-1.0,0.07821375347890493,-0.5666261149016557,-0.34172441814250704,-0.8732862754272935,-0.6074393817941549,-0.016119960712150036,0.008987559829903125,-0.03557892716867214,-0.012029890511764812,-0.12,-0.004137001146980845,-0.007907937308865437,-0.010880170638670028,-0.012127791113872202,-0.012967348946489349,1.0158524530873918,1.0343682064050523,1.0521182064050523,1.0723442052933798,1.0916275809803322,1.0124280370572654,1.031161431972009,1.0513613240584538,1.0711677450185935,1.092697635528828
25,5.791004462488421,1.2582473321871206,0.42453160552414293,0.06052298105570257,18.0,-0.023109248594257753,-0.5578811606972414,-1.0,-0.7377330871037023,-1.0,0.07404721756815201,-0.5679470175820241,-0.3435415327132383,-0.8760412146361001,-0.6107039835937051,0.0009054539740706719,-0.04152167041987331,-0.036746067067902066,-0.004771762491549175,-0.12,-0.0041665359107529165,-0.0013209026803684687,-0.0018171145707312208,-0.002754939208806498,-0.003264601799550265,1.0157757536137446,1.0342818441123596,1.0520318441123597,1.072246308461443,1.0915915143420698,1.0123866553588836,1.0311210350341649,1.0513099090895361,1.071126642226055,1.0926600991735265
26,5.67131833976312,1.26150276288905,0.42584857865332537,0.15472888215932387,18.0,-0.03306655626415099,-0.453049681499328,-1.0,-0.7414133517520856,-1.0,0.07793102496688725,-0.5622736076058159,-0.33589514928933306,-0.8668511427590843,-0.6008378256264356,-0.009957307669893237,0.10483147919791336,-0.04110244496632853,-0.003680264648383197,-0.12,0.0038838073987352423,0.005673409976208271,0.007646383423905251,0.009190071877015801,0.009866157967269557,1.0159556161603251,1.0344542541230273,1.0522042541230272,1.072441773260777,1.0916371877686026,1.0124546944569313,1.0312254753945382,1.051447647733049,1.071254768446256,1.0927729071867918
27,5.640279152986459,1.2931137734658278,0.4265935037895562,0.14688485671033946,18.0,0.007500865828015346,-0.49821820230141467,-1.0,-0.7170908906085439,-1.0,0.08318447330362351,-0.55689109340991,-0.3280589328100303,-0.8581391101789345,-0.5911955845459854,0.040567422092166336,-0.04516852080208664,-0.022111629259729926,0.024322461143541668,-0.12,0.005253448336736258,0.00538251419590588,0.007836216479302799,0.008712032580149728,0.009642241080450226,1.0159551662105324,1.0345030571570502,1.0522530571570503,1.0724488125596088,1.0917299002760268,1.0125703278975575,1.031319298753976,1.0515740136561333,1.071368132084707,1.0928717380369137
28,5.736944306940845,1.2750204487657466,0.4257380222066699,0.11166688561041785,18.0,-0.012830674034740447,-0.5744613885248326,-1.0,-0.7242257700790544,-1.0,0.08595581474972615,-0.5573453208035365,-0.3294733456965786,-0.8598026593201581,-0.592849333732218,-0.020331539862755793,-0.07624318622341796,-0.02759780478126944,-0.00713487947051053,-0.12,0.0027713414461026376,-0.00045422739362641074,-0.001414412886548283,-0.0016635491412235887,-0.0016537491862326503,1.0157886017453137,1.0343220445609036,1.0520720445609038,1.0723021066123561,1.0917020509331132,1.0125383413969506,1.0312965202045024,1.051545653703156,1.0713329130616505,1.09283774542782
29,5.747713175459735,1.2383620154260506,0.42522829795956374,0.17347329041235043,18.0,-0.0513514666334377,-0.5007045747482506,-1.0,-0.7463505868364663,-1.0,0.07836041757957833,-0.5629381888759087,-0.3370335463069022,-0.8685024258876765,-0.6024719685915153,-0.03852079259869726,0.07375681377658204,-0.0476693420809744,-0.022124816757411875,-0.12,-0.007595397170147816,-0.00559286807237222,-0.007560200610323614,-0.008699766567518405,-0.009622634859297291,1.0158420398305414,1.0343306798921976,1.0520806798921978,1.0723439464056623,1.091612623000926,1.0124267998779781,1.0312023771747758,1.0514190342807794,1.0712250922472701,1.092745025357235
30,5.787251934712732,1.2619540507068794,0.4245622496706932,0.1561130709191434,18.0,-0.014285762477239144,-0.5769477609716686,-1.0,-0.7314337406073075,-1.0,0.07205581213186235,-0.5679492177008957,-0.3427955558345426,-0.8737077116325839,-0.6080763733566327,0.03706570415619856,-0.07624318622341796,-0.03480106914672501,0.014916846229158814,-0.12,-0.00630460544771598,-0.005011028824986913,-0.0057620095276403605,-0.005205285744907376,-0.005604404765117393,1.0157585358712466,1.0342773825465168,1.052027382546517,1.0722250064608876,1.0916002362966255,1.0123975592958094,1.0311265333288966,1.051324275568818,1.0711459374337917,1.092679400321584
31,5.716013691684464,1.2675515859173305,0.425402567281281,0.10450439557417524,18.0,-0.020218002038157087,-0.5031909471950865,-1.0,-0.7354101120782304,-1.0,0.07878027737297509,-0.5647593419244265,-0.3389921385733941,-0.8703039398043194,-0.6043589326978752,-0.005932239560917943,0.07375681377658204,-0.03675515251976022,-0.003976371470922835,-0.12,0.00672446524111274,0.0031898757764692587,0.0038034172611484673,0.003403771828264443,0.003717440658757426,1.0158844449141045,1.034395239437146,1.052145239437146,1.0723675149263956,1.0916351904450319,1.0124436384397046,1.0311913865062796,1.0514016751084243,1.0712066939219262,1.0927315441451222
32,5.72509642511106,1.2873527034453434,0.42571302941218925,0.13999273541780982,18.0,0.000813544922194015,-0.5722474560496843,-1.0,-0.7225151914969181,-1.0,0.08344795801838613,-0.5579356796885772,-0.3303777057772138,-0.86205564875747,-0.5957032404006166,0.021031546960351102,-0.06905650885459778,-0.023568997577091216,0.012894920581312308,-0.12,0.0046676806454110376,0.006823662235849265,0.008614432796180321,0.008248291046849446,0.008655692297258627,1.015810307889165,1.034347214626384,1.0520972146263838,1.0723026500368344,1.0916975134449536,1.012531158655555,1.0312787766247504,1.0515182781883983,1.0713117444923028,1.092818170827462
33,5.67466884171791,1.2631439057104175,0.42623321387764,0.13304513284759822,18.0,-0.028580360705289784,-0.4913039649042821,-1.0,-0.7340345565826427,-1.0,0.08465700695459598,-0.5565766625143655,-0.3286821793822714,-0.8588294929845598,-0.5920046176899031,-0.0293939056274838,0.08094349114540221,-0.03597239208206135,-0.011519365085724598,-0.12,0.00120904893620985,0.0013590171742116353,0.0016955263949424426,0.0032261557729102025,0.003698622710713556,1.0159090836608091,1.0344226636837293,1.0521726636837292,1.072420773262894,1.0916918200188295,1.0125304246441362,1.0313115317183148,1.0515635161336114,1.0713539900413989,1.0928567470301875
34,5.730634454794808,1.2716721059070542,0.42542955752963685,0.13011079954264293,18.0,-0.007697126202444338,-0.5603604737588799,-1.0,-0.7243647582175585,-1.0,0.0781374465896537,-0.5619789613395577,-0.3346963768847395,-0.8649980012301361,-0.5984013105718397,0.020883234502845446,-0.06905650885459778,-0.02724899155053684,0.009669798365084137,-0.12,-0.006519560364942278,-0.005402298825192192,-0.006014197502468122,-0.006168508245576396,-0.006396692881936533,1.015811809406047,1.0343449707706565,1.0520949707706566,1.0722987520713392,1.0916639766218927,1.0124849897195047,1.0312270846510203,1.0514574802278405,1.0712640900475312,1.092781433243148
35,5.708450683288642,1.2601903807322927,0.4253555680187989,0.14299864177165378,18.0,-0.02846919894213995,-0.47941698261347765,-1.0,-0.7373592642918483,-1.0,0.07648973109614529,-0.5664800374369573,-0.3413614536347218,-0.8723927824283833,-0.6064812328449685,-0.020772072739695613,0.08094349114540221,-0.03768155137086571,-0.012994506074289758,-0.12,-0.0016477154935084087,-0.004501076097399553,-0.0066650767499822905,-0.0073947811982470885,-0.008079922273128787,1.0159097909037698,1.034416638393579,1.0521666383935788,1.0723943838966137,1.09161996954315,1.0124214872912685,1.03116660253681,1.0513697283759584,1.0711804162914955,1.0927099123925752
36,5.736726409894044,1.2776047584696992,0.42514524547427734,0.10983729110379348,18.0,-0.0032409494832533192,-0.5484734914680754,-1.0,-0.7254180563224097,-1.0,0.07637662955922705,-0.5651161240436158,-0.3397730743723146,-0.8719288985572573,-0.6063991860878909,0.02522824945888663,-0.06905650885459778,-0.02665309941655819,0.011941207969438539,-0.12,-0.00011310153691823643,0.0013639133933415482,0.0015883792624072357,0.0004638838711259613,8.204675707759734e-05,1.0158305585805,1.0343615870164473,1.0521115870164472,1.0723049944564087,1.0916430266705532,1.0124491904280142,1.0311715859616117,1.051374988708565,1.071185956550406,1.0927117700853237
37,5.666657640356988,1.2683666176285457,0.42607111621447424,0.14631516054521718,18.0,-0.026020944461588036,-0.4675300003226732,-1.0,-0.7350674007997604,-1.0,0.08207048560762215,-0.5599745600281952,-0.3333277629807901,-0.8644478885027137,-0.598218597653645,-0.022779994978334717,0.08094349114540221,-0.03651954595078097,-0.009649344477350719,-0.12,0.005693856048395091,0.005141564015420569,0.006445311391524489,0.00748101005454356,0.008180588434245822,1.0159467576750318,1.0344582461884122,1.0522082461884124,1.0724464989153144,1.0916709273537464,1.0124959436470276,1.0312614442848635,1.0514924565177826,1.0712893320659036,1.0928012633779798
38,5.685790124277245,1.2787546615238332,0.4260456625253298,0.11915805311453719,18.0,-0.004529062927460525,-0.536586509177271,-1.0,-0.7227652345197277,-1.0,0.08215924527042194,-0.5576603193089995,-0.3292836486224442,-0.8598172571227256,-0.5929888473281953,0.02149188153412751,-0.06905650885459778,-0.026473783318162053,0.012302166280032723,-0.12,8.875966279979497e-05,0.0023142407191957537,0.004044114358345924,0.004630631379988107,0.0052297503254496724,1.015866529489895,1.0344029298899926,1.0521529298899925,1.0723623882569888,1.0917018291468088,1.0125386744745881,1.031293849714554,1.0515425123548214,1.071339168222777,1.0928448510849114
39,5.686467879102032,1.2608744454843273,0.4259212227528094,0.09858467242269515,18.0,-0.028544635007863806,-0.48836872326986486,-1.0,-0.7346924030603349,-1.0,0.0814235723788739,-0.5604296520205629,-0.33320974655012175,-0.8632686314430433,-0.5965305153713671,-0.02401557208040328,0.04821778590740615,-0.03746520431489744,-0.011927168540607158,-0.12,-0.0007356728915480365,-0.0027693327115634603,-0.003926097927677563,-0.0034513743203177655,-0.003541668043171825,1.0159073584459772,1.0344196063297801,1.05216960632978,1.0724096649286785,1.091665685607373,1.0124910470987138,1.0312595030258653,1.051496212536487,1.0712946891948494,1.0928078492553048
40,5.789070781767698,1.267597788562061,0.42476924673513683,0.15009733521438606,18.0,-0.013822705682250663,-0.5901509373624587,-1.0,-0.730607943823697,-1.0,0.07648274466676436,-0.564748539229883,-0.3388529982750761,-0.8701725866382151,-0.6042323260893526,0.014721929325613142,-0.10178221409259385,-0.032289776670653414,0.004084459236637972,-0.12,-0.004940827712109547,-0.0043188872093200825,-0.005643251724954307,-0.006903955195171715,-0.007701810717985508,1.0157424484547,1.0342629673684571,1.052012967368457,1.0722209228141784,1.0916255894846036,1.012434444464649,1.0311728819029815,1.05138359780243,1.0711943030093798,1.0927191240653005
41,5.785043886019858,1.246531604169617,0.42478164035454424,0.09240867606697278,18.0,-0.038791214303868976,-0.5419331514550526,-1.0,-0.7441723459263427,-1.0,0.07714041712735242,-0.5652983895974406,-0.3401603484418465,-0.8716198392618348,-0.6059281799061194,-0.024968508621618313,0.04821778590740615,-0.045872127116505734,-0.013564402102645812,-0.12,0.0006576724605880657,-0.0005498503675576416,-0.001307350166770388,-0.0014472526236198185,-0.001695853816766707,1.015784773359045,1.0342778243585442,1.0520278243585444,1.0722711150302449,1.0915983540918734,1.012403385072681,1.031164731579507,1.0513697239723239,1.0711788014399337,1.0927051070918468
42,5.66267467431671,1.2744618070743812,0.42594745796810474,0.12549572373093826,18.0,-0.015212593428802407,-0.4726524671177199,-1.0,-0.7321447911826157,-1.0,0.07870367314124736,-0.5619063523725216,-0.3351069678428598,-0.8665024937203133,-0.6004453355106296,0.02357862087506657,0.0692806843373327,-0.03418972161259842,0.012027554743727076,-0.12,0.0015632560138949397,0.0033920372249190145,0.00505338059898669,0.0051173455415215036,0.005482844395489711,1.0159510256806192,1.0344684324784745,1.0522184324784745,1.072433761070628,1.0916610415549326,1.0124808536739922,1.031233964020918,1.0514574610135696,1.071262669422545,1.0927798165739508
43,5.709111436971147,1.293330129207947,0.42596495546044466,0.14201768378797433,18.0,0.008907798153188956,-0.5533717827803872,-1.0,-0.7170174472926807,-1.0,0.08330378254659733,-0.5589089959504709,-0.33119620360360547,-0.8615563601834113,-0.5948490664608059,0.024120391581991363,-0.0807193156626673,-0.01728765238008978,0.015127343889934919,-0.12,0.004600109405349967,0.002997356422050651,0.003910764239254322,0.004946133536901945,0.00559626904982366,1.0158566161009803,1.0344046557702125,1.0521546557702126,1.0723488071045086,1.0917113133733214,1.0125425644777808,1.0312806222739708,1.0515230066746657,1.0713168298128628,1.0928258841019292
44,5.679423927233888,1.263877406455167,0.42606859842072764,0.1266894552437828,18.0,-0.02872042869940611,-0.48409109844305453,-1.0,-0.7337299527085388,-1.0,0.08359911576041397,-0.5589109155775693,-0.3316866046786988,-0.8626537169728051,-0.5960320943934007,-0.037628226852595065,0.0692806843373327,-0.03516278903147724,-0.01671250541585817,-0.12,0.0002953332138166398,-1.9196270984178643e-06,-0.0004904010750933496,-0.001097356789393808,-0.0011830279325947546,1.0159167481946183,1.0344309450403835,1.0521809450403836,1.072426625430635,1.0916800094386232,1.012509826119938,1.0312782700657084,1.0515166617471308,1.0713097539356238,1.0928188134076833
45,5.752847395936676,1.264748063032567,0.4251542566029415,0.12693734352560498,18.0,-0.014489020221744225,-0.5648104141057219,-1.0,-0.7279946020238708,-1.0,0.07680893751133608,-0.5630133479132637,-0.336700950314351,-0.8675796787792907,-0.6014504450670984,0.014231408477661883,-0.0807193156626673,-0.031202162104976117,0.005735350684667961,-0.12,-0.006790178249077891,-0.004102432335694378,-0.005014345635652201,-0.00492596180648551,-0.005418350673697808,1.0157896432996436,1.0343154542305453,1.0520654542305452,1.0722751165281852,1.0916445568910358,1.0124597066113663,1.0312010196923098,1.0514211244402085,1.071231022319868,1.0927511583592338
46,5.729144332136459,1.2520749318185942,0.42523261763343434,0.11545512831231787,18.0,-0.03482245765802053,-0.49552972976838916,-1.0,-0.741026324327223,-1.0,0.0765105257924006,-0.5655321693437786,-0.3400232386672317,-0.870827968247419,-0.6048719183319956,-0.020333437436276303,0.0692806843373327,-0.04236924488723903,-0.0130317223033522,-0.12,-0.000298411718935479,-0.002518821430514878,-0.0033222883528807035,-0.0032482894681284263,-0.00342147326489714,1.0158731147964064,1.034372536489644,1.0521225364896438,1.0723589103588185,1.0916124328259755,1.0124178648528737,1.031175335059657,1.0513838923352865,1.0711945287839504,1.0927214656411786
