step,J,D,stress,movement,active_directed_pairs,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
11,4.3655400135739,1.9433453516780435,0.35304549341874353,0.33663691946230867,18.0,0.16188226449441734,-0.18681863904219245,0.16236300009715293,-0.20911103023489302,0.16979626170914117,-0.18964382167017121,-0.45944836721909654,-0.980222923670839,-0.8462537054359976,-1.0,0.003237422250487042,0.003553198352257786,0.0012632801375353497,0.018179159691299712,-0.0007534225294694996,-0.056789482705203204,0.1130838774668951,0.019777076329161022,0.12,-0.12,0.9990562680540159,0.9986328182177903,0.9990148598066357,0.9983269502909347,0.9973806790559345,1.0242212736040224,1.0519790242681248,1.0782219826792792,1.1086913511379128,1.1399318617294043
12,4.239128021263921,1.904908117909332,0.3549030646682381,0.29238378428347495,18.0,0.16710740048812422,-0.17522262417501325,0.17833463262198618,-0.22436658183783642,0.17340011067002395,-0.11184194824062285,-0.49636448975220143,-0.9862365280421151,-0.7262537054359977,-1.0,0.0052251359937068986,0.011596014867179205,0.015971632524833246,-0.015255551602943396,0.003603848960882783,0.07780187342954836,-0.03691612253310489,-0.006013604371276224,0.12,-0.12,0.9991641767692158,0.9987098344409941,0.9990999846900017,0.9985975808774472,0.9975333723881918,1.0243276282049492,1.0524942713610475,1.0787291211120398,1.1090059299339354,1.1403461140562663
13,4.357809962565551,1.9103335814433295,0.3536170959322709,0.3043763613229997,18.0,0.17305575321440836,-0.17634613799624027,0.1779048101197182,-0.2007809113935473,0.17138556983881453,-0.18404007481107448,-0.6163644897522014,-0.9984956862364675,-0.6594365292030795,-1.0,0.005948352726284126,-0.0011235138212270235,-0.0004298225022679736,0.02358567044428911,-0.002014540831209416,-0.07219812657045163,-0.12,-0.012259158194352263,0.06681717623291819,-0.12,0.9991386239452171,0.9987320425996452,0.9991176601317825,0.9984285356797857,0.9970420967247988,1.0238012681843416,1.0521306244629238,1.0783700069307867,1.108825506115944,1.1404896902382748
14,4.51268751551043,1.872850213087427,0.35163817225746913,0.2972474297114826,18.0,0.17566972873954617,-0.17527661867917368,0.17512811346630613,-0.2373879437688321,0.13404684742599096,-0.3040400748110745,-0.5863644897522013,-1.0,-0.7247736988673047,-1.0,0.0026139755251378114,0.0010695193170665862,-0.0027766966534120696,-0.03660703237528479,-0.03733872241282357,-0.12,0.03,-0.04234512526947308,-0.0653371696642252,-0.12,0.9990739349997596,0.9985932244136277,0.9988948298203362,0.9979051765013804,0.9965980530534692,1.02335782244923,1.0515554958839297,1.0778788904772212,1.1086313896623787,1.1402145737847096
15,4.660304593973966,1.9332045411952952,0.34972022565247857,0.26265206832457305,18.0,0.17698213514801564,-0.19562873218139923,0.1551183884457934,-0.2642434602884809,0.12653907751598528,-0.2740400748110745,-0.6985937941361312,-1.0,-0.7691589314470857,-1.0,0.0013124064084694684,-0.020352113502225544,-0.020009725020512736,-0.02685551651964882,-0.007507769910005679,0.03,-0.11222930438392983,-0.05513067510489554,-0.044385232579781,-0.12,0.9989513949042899,0.9984163018972058,0.9987010148216167,0.9977838397540094,0.9962057517630276,1.0230015386638251,1.051113781036851,1.07745406811244,1.1081323172975974,1.140018520541765
16,4.652989650232206,1.930128111898583,0.34976795514822406,0.14019536091281962,18.0,0.17472717725556172,-0.20119708342663525,0.152743994599645,-0.23288835531586352,0.1357402269350486,-0.30681256636407406,-0.660823098520061,-1.0,-0.7880571478153165,-1.0,-0.0022549578924539074,-0.005568351245236025,-0.0023743938461484038,0.03135510497261737,0.009201149419063331,-0.03277249155299955,0.03777069561607016,-0.05363477788771541,-0.018898216368230858,-0.12,0.9989385786488322,0.9984669797293176,0.9987723952399215,0.9977771524488753,0.9963098154892681,1.0231098762989888,1.0510990952028851,1.0774186796922813,1.1081780407940323,1.1399622631600366
17,4.402404726766246,1.9246344782326221,0.35311276323412316,0.3583380163353216,18.0,0.17507947658658865,-0.17909131706267334,0.17419523906095163,-0.22968644748612624,0.16781322957739622,-0.1895850579170736,-0.540823098520061,-1.0,-0.7461308605553758,-1.0,0.0003522993310269306,0.022105766363961915,0.02145124446130664,0.0032019078297372827,0.03207300264234761,0.11722750844700044,0.12,-0.03292827009284323,0.04192628725994069,-0.12,0.9991123451231745,0.9986472300670151,0.9990248098335642,0.9983192295218276,0.9971410759801971,1.0239025245498874,1.0520173273952973,1.0782647476287484,1.108733970647093,1.1401941930130972
18,4.361027203051256,1.9782712735266237,0.35421850996225485,0.2290497404175883,18.0,0.17969463443296083,-0.16998136365970284,0.18714166392060103,-0.18629509370489503,0.2140877552226732,-0.16170197235113318,-0.5708230985200611,-0.9918759465151089,-0.6994256747241193,-1.0,0.0046151578463721815,0.009109953402970494,0.012946424859649391,0.04339135378123121,0.04627452564527698,0.027883085565940435,-0.03,0.00812405348489112,0.04670518583125649,-0.12,0.9992000897950848,0.9988228422303324,0.9993045396795834,0.9986617395415298,0.9973882378232897,1.024150145684676,1.0523242023740473,1.0784675049247965,1.1088677173063655,1.1404089396723696
19,4.465296334338937,1.9402475342688237,0.35293492031002144,0.2370145134007184,18.0,0.18295022340293718,-0.16321181319489755,0.1936015933699037,-0.20145075933885506,0.18402966372675864,-0.28170197235113315,-0.5412780494242625,-1.0,-0.7170722595301892,-1.0,0.003255588969976349,0.006769550464805291,0.0064599294493026815,-0.015155665633960036,-0.03005809149591457,-0.12,0.029545049095798588,-0.01826930556885134,-0.01764658480606987,-0.12,0.9991858620957742,0.998777924308113,0.9991919910514983,0.9982477958683352,0.9970434037406717,1.0237699208726059,1.051919081042747,1.0781300142993617,1.1088272266809307,1.1402886774143761
20,4.585761409353919,1.9260237431911353,0.3507664102654789,0.3420784907153665,18.0,0.18455244838959764,-0.18456247512440177,0.1649406176809728,-0.26009765294514375,0.13188393156549771,-0.2517019723511331,-0.6612780494242625,-1.0,-0.7467442618729104,-1.0,0.0016022249866604714,-0.021350661929504217,-0.028660975688930918,-0.05864689360628872,-0.05214573216126092,0.03,-0.12,-0.039205307097014475,-0.029672002342721243,-0.12,0.999029212638578,0.9985025148913641,0.9987992537373864,0.9979271455504914,0.9964323807153669,1.023210487603541,1.0513849409258553,1.077713202079833,1.108336164461402,1.1401216151948474
21,4.62920123682423,1.8655122626182878,0.349880678750028,0.2233612157690299,18.0,0.18025834149897085,-0.21146101913292745,0.13659749293401918,-0.25068270583099955,0.11397541616786228,-0.32413236412016216,-0.6312780494242625,-1.0,-0.7808158477150255,-1.0,-0.004294106890626785,-0.026898544008525677,-0.028343124746953607,0.009414947114144201,-0.01790851539763544,-0.07243039176902905,0.03,-0.048563161902464236,-0.03407158584211517,-0.12,0.9988938105982033,0.9983861781188955,0.9986426228052732,0.9975970464430521,0.996225646814741,1.0230547713274598,1.0511028338864652,1.0774713892000876,1.108273616801285,1.1399780675347304
22,4.558020167028633,1.9082493989103337,0.35108197080123077,0.17919524221426258,18.0,0.17559786671775965,-0.19770495842366342,0.1542232508404844,-0.24860102158853303,0.14412881612366224,-0.24656275588919122,-0.6375059777713301,-1.0,-0.7536955196740085,-1.0,-0.004660474781211205,0.013756060709264023,0.017625757906465228,0.0020816842424665194,0.030153399955799964,0.07756960823097095,-0.006227928347067646,-0.04221361047448585,0.027120328041016994,-0.12,0.9989831066156029,0.998479689546886,0.9988039793831643,0.9979566794422696,0.9965467986118043,1.0233441967602914,1.051473472942035,1.0777741831057568,1.1083844259265825,1.140105692066565
23,4.376534837647542,1.9336341939940493,0.35365861245280944,0.3233771369786324,18.0,0.17830742049273252,-0.1752679269021425,0.18198344063958238,-0.1987089928983945,0.1846049763483621,-0.2103200351878118,-0.5175059777713301,-1.0,-0.7298360674071857,-1.0,0.002709553774972862,0.022437031521520934,0.027760189799097973,0.049892028690138535,0.04047616022469985,0.036242720701379405,0.12,-0.01444418898961447,0.023859452266822873,-0.12,0.999157618434024,0.9987552327234046,0.9991705939201885,0.9984093368154334,0.9972881176603218,1.0240355474671705,1.0521389495654572,1.0783485883686732,1.108869130455763,1.1402663965957456
24,4.282058103284918,2.0201450974900874,0.35499309265971074,0.2558470271863026,18.0,0.1831824990331973,-0.15625554895346028,0.19984951828085742,-0.19144074703022054,0.21254896657846173,-0.09032003518781181,-0.5475059777713301,-0.9940510347368003,-0.7069037757127784,-1.0,0.004875078540464799,0.019012377948682213,0.01786607764127504,0.007268245868173956,0.027943990230099636,0.12,-0.03,0.005948965263199657,0.022932291694407275,-0.12,0.9992765159372088,0.9988888484244726,0.9993670835992742,0.9988962451384895,0.9976640814881086,1.0243967530785978,1.0525576736978388,1.0787044385230373,1.108927980610127,1.1404062467501097
25,4.253974004427838,1.9724400605840116,0.35495199106248904,0.17416654695662928,18.0,0.18688987412620686,-0.16768189265643946,0.18721958358269,-0.18926620678723308,0.18960854328454974,-0.12032003518781181,-0.4841255530995422,-1.0,-0.7288623157033645,-1.0,0.0037073750930095707,-0.01142634370297918,-0.012629934698167422,0.002174540242987466,-0.022940423293911993,-0.03,0.06338042467178795,-0.008219169861941794,-0.02195853999058603,-0.12,0.9992327204193973,0.9988494563506531,0.9992760755730433,0.9987259821558832,0.9976829421434482,1.0244209468929995,1.052508294667278,1.0787066754448877,1.1090044675319777,1.1403116065253462
26,4.470410113204835,1.9000146674340774,0.35243121126741067,0.3289290973329334,18.0,0.18498305527155934,-0.18485002612459195,0.1644434575149037,-0.23596276748878814,0.15804499392901572,-0.2403200351878118,-0.5707451284277543,-1.0,-0.7310606492604104,-1.0,-0.0019068188546475101,-0.01716813346815249,-0.022776126067786312,-0.04669656070155506,-0.031563549355534015,-0.12,-0.08661957532821205,-0.023329445380473213,-0.0021983335570458784,-0.12,0.9990761108025703,0.9985982861984055,0.9989538874347458,0.9981093682230393,0.9968594951674307,1.0236384969439039,1.0518134805028982,1.078082879266558,1.108677671353648,1.1402186832004026
27,4.563440303543887,1.9056472613038014,0.35039739330882363,0.30334936846311217,18.0,0.18120937985253155,-0.20514996764658308,0.14655335265416944,-0.2676578501434805,0.10454918514674724,-0.2103200351878118,-0.6907451284277543,-1.0,-0.7572554044848085,-1.0,-0.003773675419027786,-0.020299941521991133,-0.01789010486073425,-0.03169508265469234,-0.05349580878226848,0.03,-0.12,-0.054570335023178124,-0.02619475522439821,-0.12,0.9989417216719354,0.9983997145253948,0.998634950191975,0.9978697754420842,0.9963278747943727,1.023139078759595,1.0512957313820086,1.0776854957154285,1.1082060378025183,1.1400710496492732
28,4.6542978662708965,1.900083550833796,0.3495836885667066,0.2297809999948692,18.0,0.17743063027339057,-0.20061389207483452,0.1444184597220385,-0.2386458495925715,0.12253371413522299,-0.33032003518781183,-0.6607451284277542,-1.0,-0.7795901568572725,-1.0,-0.003778749579140977,0.004536075571748566,-0.0021348929321309273,0.029012000550908967,0.017984528988475745,-0.12,0.03,-0.053714070095247674,-0.022334752372463906,-0.12,0.9989189285629937,0.9984356707175687,0.998711371574373,0.997654298136414,0.996186253169677,1.0230012999421774,1.0510288487935018,1.0773781479366977,1.1081956900237873,1.1399797018705424
29,4.520908725901148,1.8987493869356777,0.3519718754240991,0.26789279536258737,18.0,0.17768760545295367,-0.17833133841596752,0.17713931419153,-0.23957199503190446,0.1558815665432543,-0.3003200351878118,-0.5407451284277542,-1.0,-0.7512317426499711,-1.0,0.0002569751795631138,0.022282553658867,0.032720854469491495,-0.0009261454393329482,0.033347852408031314,0.03,0.12,-0.049465606262178635,0.028358414207301452,-0.12,0.9990860542289557,0.9986009209390161,0.9989516544637385,0.9979684841092871,0.9967893441205373,1.0235454933549926,1.0516642466555848,1.0779385131308625,1.1086818052179521,1.140141817064707
30,4.4055582930925805,1.977546528220745,0.35363496214327844,0.29614325771124206,18.0,0.18225854840004613,-0.17180731655827267,0.18840372903743338,-0.2005194948435632,0.20044262120159637,-0.1803200351878118,-0.5707451284277543,-1.0,-0.711061419436103,-1.0,0.004570942947092456,0.0065240218576948505,0.011264414845903375,0.03905250018834125,0.044561054658342064,0.12,-0.03,-0.008933178331352307,0.04017032321386804,-0.12,0.9991848432006509,0.9987787912235927,0.9992297871212963,0.9985374459938664,0.9972670306706908,1.0240029039584233,1.0521691124642578,1.0783431165665542,1.108789408653644,1.140330420500399
31,4.437074270298851,1.9915728344188897,0.3530963883829477,0.08541556696313105,18.0,0.1843826720251204,-0.16605601718085888,0.19054828941052832,-0.18324794767789432,0.1967905297977164,-0.2103200351878118,-0.5834339774655775,-0.9997251430685321,-0.7225696584848111,-1.0,0.002124123625074265,0.005751299377413782,0.0021445603730949336,0.017271547165668893,-0.0036520914038799535,-0.03,-0.012688849037823226,0.0002748569314679067,-0.011508239048708097,-0.12,0.9991893611461309,0.9988182840520832,0.999261062744128,0.9984916040498042,0.997177870537707,1.0239106875732926,1.0520056702431133,1.0781878915510683,1.1087084336381583,1.1402837053773152
32,4.47028604542484,1.9585707681118798,0.3521669333526965,0.20400645664340486,18.0,0.18534957613891567,-0.17523951925607398,0.17497927277439024,-0.23694276778234072,0.1536712200037188,-0.18361102085923953,-0.6136016872083079,-1.0,-0.746890981401853,-1.0,0.0009669041137952618,-0.009183502075215094,-0.015569016636138078,-0.0536948201044464,-0.04311930979399761,0.02670901432857227,-0.030167709742730434,-0.024697690964508537,-0.024321322917041782,-0.12,0.9991104340529195,0.9986306249481602,0.9989763851931687,0.9982717259887545,0.9968910036761204,1.0236510409851265,1.0517781434984699,1.0780573832534615,1.1085118205300881,1.1401685450855505
33,4.465902507487168,1.832598708612852,0.3522429733179147,0.334722220361725,18.0,0.18283996091737445,-0.20168441315102223,0.14652720735863306,-0.24481204416724117,0.13491231174858828,-0.3036110208592395,-0.49376939695103833,-1.0,-0.7577461523340308,-1.0,-0.002509615221541213,-0.02644489389494825,-0.028452065415757177,-0.007869276384900453,-0.01875890825513052,-0.12,0.11983229025726956,-0.03120760499716592,-0.010855170932177777,-0.12,0.9989961769979401,0.9985004326085014,0.9988039853099357,0.9978057140860707,0.9967901896650156,1.0236014406917702,1.0517102847013566,1.0780317319999224,1.1087831692765489,1.1401163466483166
34,4.451624624527579,1.8308123413240933,0.3527181505899289,0.13067325885487907,18.0,0.17808179422588696,-0.20070819775721377,0.1533113176420777,-0.25281534439506514,0.14815487944223418,-0.2736110208592395,-0.5239371066937688,-1.0,-0.7210049635120926,-1.0,-0.004758166691487485,0.0009762153938084606,0.006784110283444639,-0.008003300227824,0.013242567693645901,0.03,-0.030167709742730434,-0.028976233877113136,0.03674118882193814,-0.12,0.9990178853479459,0.9985059342755459,0.9988392827542909,0.9979216850554593,0.9968231702788538,1.023622209907098,1.051862995344435,1.07815464686569,1.1088318341423165,1.1402464643303896
35,4.4331928423787,1.9754382851720964,0.35245647367841754,0.3424904357638985,18.0,0.17862091072392974,-0.18409013533020474,0.17279640501098004,-0.20897229786568583,0.16315790316123366,-0.1536110208592395,-0.6439371066937688,-1.0,-0.7280070627336582,-1.0,0.0005391164980427691,0.016618062427009028,0.019485087368902337,0.043843046529379315,0.015003023718999475,0.12,-0.12,-0.020274420950519692,-0.007002099221565611,-0.12,0.9990949105133493,0.9986717416101714,0.9990388468922841,0.9984175213861801,0.9969688331612521,1.0237327996322323,1.0518627462877992,1.0781206410056865,1.1085008282823132,1.1402394584703863
36,4.4597213913856795,2.02657193882359,0.3522298271090803,0.17502073482376124,18.0,0.18198045547602465,-0.16022618418588533,0.18966176901110307,-0.18859015610161387,0.1775495636180317,-0.1836110208592395,-0.6139371066937688,-1.0,-0.7641651354400121,-1.0,0.0033595447520949153,0.023863951144319412,0.016865364000123034,0.020382141764071965,0.014391660456798044,-0.03,0.03,-0.026727248017638358,-0.03615807270635388,-0.12,0.9991717210445442,0.9987898259784384,0.9991893124965789,0.9984892016050597,0.9970839276570793,1.0238175364728592,1.051792311362329,1.0780178248441885,1.1084722621208152,1.1401298923088883
37,4.481119077523701,1.9192036103671164,0.3527358615385712,0.3156699756549116,18.0,0.1857490547257895,-0.16661667143498868,0.1861120876434901,-0.22696490049921253,0.1713189184915709,-0.3036110208592395,-0.4939371066937688,-1.0,-0.7468093171756411,-1.0,0.0037685992497648504,-0.006390487249103349,-0.003549681367612967,-0.038374744397598665,-0.006230645126460793,-0.12,0.12,-0.032928929824995776,0.01735581826437091,-0.12,0.9991579737856191,0.9986983698621082,0.9990838374287142,0.9980816389282078,0.9970104299976448,1.0237504282398864,1.051857582814294,1.0780971152476881,1.1088485525243148,1.140182182712388
38,4.45530141920398,1.8391363232533577,0.35285085192941074,0.20297532125117773,18.0,0.18469105528746727,-0.19747398881760875,0.159760383781146,-0.25468641458232094,0.14861733293413706,-0.2736110208592395,-0.5239371066937688,-1.0,-0.7125241162482921,-1.0,-0.0010579994383222563,-0.03085731738262007,-0.026351703862344117,-0.02772151408310841,-0.022701585557433845,0.03,-0.03,-0.02438707230725433,0.03428520092734896,-0.12,0.9990490201565838,0.9985332801670547,0.9988676691661564,0.9979411489648917,0.9968375403092063,1.0236249716184003,1.0518962606417475,1.0781868716426455,1.1088640589192722,1.1402786891073453
39,4.434378542715903,1.9219796663693582,0.352196860688107,0.31176642914750075,18.0,0.17964384801340416,-0.20490676844799138,0.14792343807253042,-0.2304532945009277,0.14338995318041975,-0.1536110208592395,-0.6439371066937688,-1.0,-0.730513112947621,-1.0,-0.005047207274063107,-0.0074327796303826354,-0.01183694570861557,0.02423312008139325,-0.005227379753717315,0.12,-0.12,-0.019469680560206745,-0.017988996699328852,-0.12,0.9989996175481375,0.9985329496267731,0.998855577021429,0.9982328705499843,0.9968169685222168,1.0236257063336862,1.0517912579492656,1.0780936305546096,1.108473817831236,1.1402124480193094
40,4.460513611641403,1.9822940395353659,0.3519732814715218,0.19781434833452533,18.0,0.1778622539650229,-0.17941361992513288,0.16945920322239275,-0.2018883973676549,0.1636006060069828,-0.1836110208592395,-0.6139371066937688,-1.0,-0.7707414036012084,-1.0,-0.0017815940483812583,0.0254931485228585,0.02153576514986233,0.028564897133272787,0.020210652826563064,-0.03,0.03,-0.02823895603458125,-0.040228290653587295,-0.12,0.9990827795606125,0.998673955555943,0.9990420569194587,0.9983475055999793,0.9969724518632882,1.0237424252974878,1.0517234138808136,1.077980312517298,1.1084347497939246,1.1400923799819977
41,4.476186618335722,1.9278978801278281,0.3527772634273865,0.3348519760282063,18.0,0.18198326680133414,-0.16295853204943553,0.19032213651174432,-0.2199165061319357,0.17585104247830233,-0.3036110208592395,-0.4939371066937688,-1.0,-0.7476070068099625,-1.0,0.004121012836311246,0.016455087875697355,0.02086293328935157,-0.018028108764280792,0.012250436471319515,-0.12,0.12,-0.03400960479703062,0.023134396791245904,-0.12,0.999169586673751,0.9987242557488338,0.99911992059441,0.9981228059076015,0.9970458354075062,1.0237782555617851,1.0518686244152509,1.0780979595696747,1.1088493968463013,1.1401830270343745
42,4.452799825520499,1.8782105889919012,0.35304501042146647,0.16420600323432966,18.0,0.18532304676185046,-0.1802527408156615,0.17813662099382793,-0.23969212261474623,0.1618827407492322,-0.2736110208592395,-0.5239371066937688,-1.0,-0.7099644260321722,-1.0,0.00333977996051632,-0.017294208766225977,-0.012185515517916384,-0.019775616482810537,-0.013968301729070126,0.03,-0.03,-0.023698908884597567,0.03764258077779031,-0.12,0.9991244437614464,0.9986390672131514,0.9990033033798372,0.9980759299900821,0.9969451978687937,1.0236995519510046,1.0519485405572981,1.0782093043906125,1.108886491667239,1.1403011218553123
43,4.435590574304402,1.9427758129395722,0.3523007112174044,0.3252122558999532,18.0,0.18266539336682228,-0.1958904705383692,0.15719836311088148,-0.2245661914270484,0.1493938296568794,-0.1536110208592395,-0.6439371066937688,-1.0,-0.7283281986513924,-1.0,-0.002657653395028198,-0.01563772972270769,-0.020938257882946454,0.015125931187697839,-0.012488911092352811,0.12,-0.12,-0.018701649664225065,-0.018363772619220176,-0.12,0.9990420685249006,0.9985873219872609,0.9989234581039887,0.9982966725463169,0.9968665698493417,1.023658612795742,1.05181912550763,1.078107989390902,1.1084881766675285,1.1402268068556018
44,4.463986710361274,1.966646006494182,0.3518997326252887,0.14411798500871295,18.0,0.17940913701860894,-0.18622922296699543,0.16217197222837842,-0.20962277087071535,0.15794518052554032,-0.1836110208592395,-0.6139371066937688,-1.0,-0.7710602991980273,-1.0,-0.0032562563482133344,0.009661247571373766,0.0049736091174969466,0.014943420556333048,0.008551350868660934,-0.03,0.03,-0.02807344261354751,-0.042732100546634955,-0.12,0.9990553324140141,0.9986308463030009,0.9989862229591835,0.9982895833475817,0.9969252641856815,1.0237083546356704,1.0517040008042098,1.0779736241480273,1.108428061424654,1.140085691612727
45,4.476373488268736,1.8998600937466594,0.3526654418920268,0.321221537721297,18.0,0.18078056351528168,-0.17457009386435424,0.17845683190833744,-0.2293965980322722,0.1673192250017317,-0.3036110208592395,-0.4939371066937688,-1.0,-0.7483020483937515,-1.0,0.0013714264966727505,0.011659129102641191,0.01628485967995902,-0.019773827161556845,0.009374044476191362,-0.12,0.12,-0.03437543996785232,0.022758250804275904,-0.12,0.9991192225368379,0.9986546944258226,0.9990311626820765,0.9980356716447042,0.9969769893544674,1.0237307670570324,1.0518381437156075,1.0780866754593537,1.10883811273598,1.1401717429240532
46,4.449719159242496,1.8703784720005252,0.3530210661672933,0.130410596075069,18.0,0.1832332338442016,-0.1828912961357485,0.17508034831979058,-0.2405008589563716,0.16017655992215124,-0.2736110208592395,-0.5239371066937688,-1.0,-0.7102887345112234,-1.0,0.0024526703289199057,-0.008321202271394268,-0.0033764835885468636,-0.011104260924099413,-0.007142665079580446,0.03,-0.03,-0.02386782551089424,0.0380133138825281,-0.12,0.9991098570060604,0.9986228427666737,0.9989832400264985,0.9980586878841822,0.9969321114875228,1.0236919668605473,1.0519415715862235,1.0782061743263986,1.1088833616030254,1.1402979917910985
